-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.09733,-80.0,-72.40829,-70.59387,-72.84884,-76.74717,-78.86276,-79.49934,-76.25595,-72.604256,-77.42656,-75.488174,-76.89224,-79.56882,-69.838776,-65.839096,-69.81125,-67.78787,-64.847664,-66.552185,-64.919846,-63.679356,-65.08834,-67.11458,-61.742996,-61.38155,-63.02183,-58.547062,-54.826424,-56.29003,-49.983395,-46.026913,-47.729256,-41.712326,-42.347115,-40.56662,-38.629013,-40.91759,-43.011135,-44.768166,-43.011272,-40.46398,-44.43759,-51.65938,-51.79138,-54.165287,-51.217968,-43.177475,-40.055183,-42.9768,-35.65155,-34.10282,-30.729115,-27.030617,-23.14767,-21.320774,-21.063349,-21.68676,-20.245985,-17.811861,-16.815962,-16.905113,-17.606964,-18.437847,-18.8123,-19.96597,-20.249113,-19.06836,-21.374308,-21.493761,-15.740956,-13.725224,-14.256248,-16.193901,-19.055351,-22.302525,-24.49907,-26.561398,-28.685791,-32.90268,-38.608345,-41.598793,-47.0289,-53.973362,-60.532986,-63.56505,-62.191414,-59.82615,-58.82233,-60.23376,-56.92333,-61.628807,-62.3403,-65.58296,-57.479576,-57.531906,-64.32744,-68.443634,-60.152203,-59.44166,-62.82379,-68.81593,-65.781685,-65.7617,-68.58847,-72.59952,-65.99624,-64.75105,-67.44906,-72.665146
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.93392,-80.0,-77.94035,-77.66991,-73.44883,-73.102234,-78.479836,-80.0,-80.0,-76.927414,-74.36823,-78.41263,-75.84052,-73.605125,-72.07831,-74.08247,-74.37463,-72.04685,-70.408104,-74.22361,-72.15215,-70.4009,-66.65108,-63.80982,-65.20467,-68.52757,-66.78482,-63.30837,-57.97026,-57.067543,-57.49559,-49.275826,-47.786873,-44.918777,-37.92578,-33.503643,-32.53814,-32.799225,-31.436459,-30.045528,-28.853195,-27.119724,-25.332565,-27.126566,-31.171055,-32.722862,-35.019135,-34.151295,-30.023117,-26.046593,-19.266483,-20.439222,-15.04811,-10.481216,-12.196717,-10.899395,-8.669857,-7.7141275,-8.780988,-14.524979,-14.627707,-12.386602,-13.114952,-13.536505,-14.224218,-15.387611,-16.437134,-17.32375,-16.913832,-16.943144,-21.105518,-23.988747,-15.2552395,-11.707663,-11.819035,-14.056923,-16.490213,-19.074665,-21.549452,-23.987202,-26.398819,-30.876343,-37.74618,-41.874237,-47.248745,-56.113182,-59.327217,-65.84733,-67.60077,-64.84959,-60.840317,-60.00105,-60.90526,-61.272156,-65.265366,-70.14582,-69.89723,-69.940384,-69.13098,-72.33372,-71.44667,-73.78941,-76.9985,-75.15382,-74.69519,-75.00262,-74.117584,-71.77754,-75.91347,-76.99199,-76.05825,-75.05207
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.52115,-79.234406,-78.145164,-78.140076,-72.254196,-72.09885,-72.468094,-72.07608,-74.998184,-72.59094,-72.830894,-78.787735,-74.499405,-74.35106,-74.834175,-71.025795,-70.14172,-73.19849,-72.099,-69.204254,-71.30011,-68.82301,-62.497383,-63.12136,-65.96971,-64.35625,-64.420975,-58.475986,-55.01581,-57.847725,-56.758675,-47.320602,-46.726852,-41.43406,-30.848206,-22.608948,-15.659545,-14.8509655,-8.730806,-4.280404,-4.437931,-8.652636,-12.702136,-17.03219,-20.779846,-15.943588,-16.925097,-13.189079,-10.287626,-11.694409,-13.023241,-13.868383,-9.486562,-6.336894,-7.8266916,-11.636061,-14.751898,-14.912876,-14.878565,-17.75354,-21.777166,-25.753775,-26.806343,-26.347208,-26.784946,-27.573048,-29.883503,-28.630707,-28.390133,-31.172699,-34.65223,-31.103245,-28.146908,-28.45459,-27.796408,-25.157597,-25.454153,-30.483315,-36.631134,-35.015953,-37.7334,-41.91451,-47.74414,-59.137054,-59.147068,-62.81622,-71.19827,-70.076744,-71.53931,-71.28568,-76.035545,-73.545,-71.18018,-70.43347,-73.95523,-72.28372,-70.4627,-73.11168,-73.386154,-71.52405,-73.16098,-77.12587,-76.91637,-69.65638,-70.9943,-75.516014,-73.22366,-70.44748,-72.70694,-71.70522,-72.4081,-72.02528
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.78964,-79.18522,-80.0,-78.415794,-74.12379,-74.59009,-74.07681,-71.651146,-74.652054,-74.576324,-75.301056,-80.0,-80.0,-79.95039,-77.455086,-72.52085,-70.20671,-73.447876,-76.60791,-71.89421,-73.28679,-71.77089,-69.441505,-66.0878,-67.76715,-64.78282,-67.32601,-63.40551,-55.756195,-53.302525,-51.681793,-48.326454,-48.820534,-39.06215,-28.597084,-18.6309,-11.339615,-8.423536,-3.52695,0.0,-0.90634155,-7.3781605,-13.96249,-16.849049,-17.838417,-13.766552,-16.392746,-11.5052,-8.470638,-9.877867,-15.379869,-16.67192,-15.281123,-17.530323,-18.1204,-19.462658,-20.479534,-20.694445,-18.22177,-22.449375,-20.509985,-23.149632,-22.320297,-20.753021,-21.300524,-22.310246,-23.912287,-24.869179,-26.041117,-27.646824,-31.025991,-31.195908,-28.470787,-28.61814,-25.633757,-22.663708,-24.544214,-31.556763,-39.500027,-36.579678,-38.045033,-41.75547,-50.008358,-58.31359,-64.28722,-72.04523,-75.77939,-69.00414,-69.68609,-75.671455,-70.808426,-70.47667,-74.501595,-71.95961,-71.35248,-77.35584,-76.72577,-76.41069,-74.428055,-71.30326,-72.60745,-75.097435,-75.83588,-72.747856,-73.99278,-78.59034,-78.58461,-76.141235,-72.83416,-74.08757,-78.36493,-76.16631
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.26274,-79.25362,-75.934204,-70.06131,-69.04761,-71.59167,-70.95009,-67.72728,-66.551636,-64.0332,-60.502502,-64.33639,-60.927277,-58.086884,-54.821926,-55.131947,-54.26826,-54.06329,-45.33572,-37.199005,-26.570385,-21.51424,-19.720558,-14.858133,-11.858219,-12.886926,-17.048687,-24.198826,-23.36812,-25.086079,-25.099834,-24.728636,-23.72715,-23.310966,-22.294165,-23.09784,-21.69719,-18.373713,-14.46102,-15.961627,-13.78711,-15.530076,-17.274275,-14.1913185,-19.670708,-22.556547,-23.709578,-28.414244,-31.614435,-32.76591,-34.111874,-35.391727,-36.53403,-35.587067,-34.502876,-36.196716,-33.905518,-25.547695,-21.893248,-23.812813,-27.681946,-32.481606,-42.06868,-42.93766,-42.226837,-47.085373,-52.622402,-58.860607,-59.58965,-67.03616,-73.87979,-76.24324,-69.619835,-68.7177,-75.295654,-75.40126,-71.75067,-75.25463,-78.105194,-71.70917,-74.79454,-78.90401,-80.0,-80.0,-80.0,-79.30993,-76.04271,-78.71832,-79.826904,-79.92836,-80.0,-80.0,-79.3997,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.84425,-74.38229,-72.350716,-71.02959,-72.56415,-71.76585,-65.21666,-65.83306,-64.99199,-63.358234,-60.377274,-60.29049,-59.23951,-51.550957,-51.837204,-56.78208,-54.36764,-47.799515,-41.554134,-45.047955,-48.330284,-40.488586,-33.86752,-34.41172,-37.004745,-35.66369,-37.07229,-36.206436,-35.9406,-41.118908,-30.81343,-22.550034,-15.6969,-15.138672,-17.324081,-17.289955,-14.26771,-13.964067,-13.697236,-21.520342,-25.44408,-18.360397,-18.048315,-19.494911,-23.202547,-28.385372,-28.901627,-35.765244,-40.341568,-40.1015,-38.501507,-35.621685,-32.597282,-36.59262,-31.419266,-24.208424,-22.495247,-23.162025,-27.880636,-33.049614,-42.747,-44.40402,-43.471672,-46.771027,-55.08702,-59.08361,-63.71337,-69.878944,-80.0,-77.51331,-76.244545,-80.0,-80.0,-78.46855,-76.99396,-80.0,-80.0,-76.776955,-79.20166,-80.0,-80.0,-80.0,-80.0,-80.0,-79.97005,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.25064,-74.76827,-75.05266,-71.09166,-68.22631,-71.8324,-65.554596,-64.81512,-65.77458,-63.639587,-59.50718,-57.975327,-57.105392,-57.55523,-54.604603,-51.54556,-50.6208,-50.479576,-45.141006,-40.989758,-39.553375,-39.48826,-36.722145,-36.65587,-30.282986,-28.712778,-29.69625,-25.820408,-25.942474,-23.665558,-19.94064,-17.874168,-10.7613125,-10.767353,-14.221043,-14.554504,-16.115948,-17.06809,-15.460274,-15.530212,-13.470666,-15.502218,-16.720419,-17.507366,-18.220863,-21.943853,-25.709705,-27.618988,-38.316032,-45.63343,-46.323814,-43.972534,-44.090622,-37.931404,-38.51767,-33.40452,-32.177208,-31.324368,-24.311058,-25.036186,-26.779175,-29.932281,-35.342896,-41.73065,-49.14892,-47.325783,-50.75684,-58.175377,-63.53806,-68.14993,-71.52745,-72.46948,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.62762,-79.50284,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.16255,-73.99003,-71.381966,-68.9986,-67.43044,-68.30113,-65.52303,-67.81074,-61.468987,-53.389793,-52.66838,-49.31143,-48.64852,-47.730186,-50.73557,-53.14573,-48.413548,-44.03779,-40.32287,-37.80196,-30.179634,-27.416706,-25.277225,-21.26895,-16.337023,-12.927023,-11.109247,-9.481034,-10.699331,-13.1206665,-15.751613,-12.667997,-7.138481,-9.229719,-11.945095,-14.416147,-16.992743,-10.824752,-10.077083,-9.634593,-8.64223,-16.801601,-20.348986,-20.146198,-21.9375,-27.728731,-31.875061,-34.685356,-41.6694,-45.170288,-45.003166,-44.459213,-47.093266,-48.157158,-41.223972,-36.24597,-30.868118,-27.483173,-24.363123,-24.308968,-24.996471,-28.54366,-37.624214,-40.612392,-42.630672,-42.929993,-45.94912,-55.77347,-62.67809,-69.25194,-70.48473,-72.71335,-77.85649,-79.2927,-80.0,-80.0,-80.0,-80.0,-78.21875,-79.20065,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.28345,-68.68879,-66.2674,-65.56096,-64.05558,-64.0818,-65.9453,-53.954895,-48.62895,-48.975002,-45.81215,-42.33697,-40.628662,-44.8173,-44.443848,-39.20361,-38.751953,-41.535133,-43.62333,-34.475075,-27.640375,-25.411552,-22.61184,-18.338207,-14.217188,-11.61266,-10.803525,-12.625135,-18.047377,-21.927958,-17.898527,-15.26692,-15.171045,-14.078258,-13.720181,-16.463486,-10.602155,-10.832993,-9.818241,-12.2775345,-16.179367,-15.870223,-16.348076,-22.126106,-23.300957,-29.377678,-34.922012,-41.444786,-45.34963,-51.917103,-52.800858,-47.607018,-44.92651,-41.180393,-40.51527,-40.43515,-41.721054,-43.333755,-47.854233,-42.844803,-40.552917,-44.108353,-45.324287,-46.99814,-50.055237,-53.453312,-63.686707,-66.09512,-70.50311,-72.262115,-75.58266,-79.78378,-80.0,-80.0,-80.0,-79.79443,-78.11744,-79.20014,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.39782,-73.64812,-65.723175,-59.57014,-55.265835,-54.87825,-55.186527,-44.91601,-41.03469,-40.110016,-38.456722,-40.521988,-41.30348,-43.52404,-42.19484,-40.387253,-36.34394,-36.765617,-40.557022,-39.444923,-38.356674,-37.200737,-35.709404,-39.126648,-35.56868,-32.81699,-31.429007,-24.47144,-21.465754,-23.90401,-23.13695,-19.400623,-14.585837,-14.792692,-15.16292,-14.870771,-8.013655,-7.3669567,-12.560066,-14.1939125,-8.716725,-11.5379095,-19.143585,-24.513271,-22.344978,-26.876919,-38.073566,-43.227272,-51.675774,-56.25009,-56.541763,-55.022408,-48.25457,-46.23108,-43.338158,-43.356155,-44.774944,-43.22343,-44.559387,-45.449104,-46.59986,-46.644413,-46.857212,-49.44097,-58.75714,-61.89152,-61.19597,-63.57347,-70.363144,-77.11481,-77.245285,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
