epoch,lr_g,lr_d,train_loss_g,train_loss_g_recon,train_loss_g_valid,train_loss_g_ctc,train_acc_g_valid,train_cer_gt,train_cer_recon,train_loss_d,train_loss_d_cl,train_acc_d_real,train_acc_d_fake,val_loss_g,val_loss_g_recon,val_loss_g_valid,val_loss_g_ctc,val_acc_g_valid,val_cer_gt,val_cer_recon,val_loss_d,val_loss_d_cl,val_acc_d_real,val_acc_d_fake,best_val_loss_so_far,is_best,epoch_time_sec
10,9.900448802097483e-05,9.900448802097483e-05,0.3386714137159288,0.24855050956830382,4.955278342589736,4.056812200695276,0.04052734375,0.06858081510290504,0.25,0.11193903312960174,0.0016851770808159472,0.9619140625,0.95947265625,0.33271493576467037,0.236437376588583,5.5822606310248375,4.04549540579319,0.00390625,0.2941146339289844,1.0,0.09058184322202578,0.024720893346966477,0.96484375,0.99609375,0.28623817954212427,0,2859.2738423347473
11,9.890548353295386e-05,9.890548353295386e-05,0.32513494370505214,0.235572719713673,4.876136557199061,4.080086017027497,0.04345703125,0.07271242782007903,0.25,0.12440195921226405,0.0035099909796940665,0.96044921875,0.95654296875,0.3304343903437257,0.2344323741272092,5.487795636057854,4.112405829131603,0.029687500093132257,0.2941146339289844,1.0,0.05484634182357695,0.0001617383266534489,0.984375,0.970312500372529,0.28623817954212427,0,2848.5891094207764
12,9.88065780494209e-05,9.88065780494209e-05,0.3535083313472569,0.25183070776984096,6.130086159333587,4.037676602602005,0.01953125,0.07115644461009651,0.25,0.07313891316334775,0.01384108387222227,0.97998046875,0.98046875,0.3641114756464958,0.24660446355119348,7.5924485474824905,4.158252529799938,0.0,0.2941146339289844,1.0,0.002798414687276818,0.00011628749972203423,1.0,1.0,0.28623817954212427,0,2844.814952135086
13,9.870777147137147e-05,9.870777147137147e-05,0.335747336037457,0.239756605704315,5.482378309592605,4.116694897413254,0.03759765625,0.07381405273918062,0.25,0.1132998485591088,0.00288512322333645,0.958984375,0.96240234375,0.3413588674739003,0.23988539865240455,6.172970190644264,3.9743772000074387,0.0,0.2941146339289844,1.0,0.015574844757793471,0.0003074017956805619,0.984375,1.0,0.28623817954212427,0,2849.86870098114
14,9.860906369990011e-05,9.860906369990011e-05,0.3471094381529838,0.2450516530079767,6.168121073395014,4.037657722830772,0.0263671875,0.06512371986173093,0.25,0.07267601539842872,0.001518339402679203,0.9765625,0.9736328125,0.3506213827058673,0.2391567826271057,7.112829327583313,4.033630937337875,0.0,0.2941146339289844,1.0,0.028367353152134456,0.0005286189357320836,0.98828125,1.0,0.28623817954212427,0,2851.664142370224
15,9.85104546362002e-05,9.85104546362002e-05,0.36270719673484564,0.2536890907213092,6.794527485966682,4.107283314689994,0.02294921875,0.0720133138820529,0.25,0.07029803221394104,0.00545995483117423,0.9755859375,0.97705078125,0.3622859586030245,0.27595155220478773,4.386146247386932,4.247294455766678,0.12031250004656613,0.2941146339289844,1.0,0.1543577872798778,0.011100734871433815,0.9765625,0.8796875011175871,0.28623817954212427,0,2836.5798292160034
16,9.8411944181564e-05,9.8411944181564e-05,0.34867515321820974,0.2432864992879331,6.425504198297858,4.1133613381534815,0.022670201025903225,0.06814409035723656,0.25,0.06709489379682054,0.011609039910098318,0.9814453125,0.9773297994397581,0.36412256490439177,0.24332844279706478,7.980455994606018,4.098956100642681,0.0078125,0.2941146339289844,1.0,0.126123032765463,0.000266423214554834,0.92578125,0.9921875,0.28623817954212427,0,2844.452637910843
17,9.831353223738244e-05,9.831353223738244e-05,0.3498148964717984,0.2355934774968773,7.345795385539532,4.076346710324287,0.0185546875,0.0703663369640708,0.25,0.052070920157348155,0.0005483850305765259,0.9798409603536129,0.9814453125,0.3501514634117484,0.22803351981565356,8.128870725631714,4.0829238668084145,0.009765625,0.2941146339289844,1.0,0.042816049532120815,0.0013497211146500376,0.98828125,0.990234375,0.28623817954212427,0,2817.0901894569397
18,9.821521870514505e-05,9.821521870514505e-05,0.35509916697628796,0.2395289153791964,7.506485875695944,4.050539363175631,0.01513671875,0.07173681119456887,0.25,0.040134510565621895,0.00026023518326567796,0.9873046875,0.98486328125,0.357857184484601,0.24359134351834655,7.388639986515045,4.037943966686726,0.05078125,0.2941146339289844,1.0,0.11225140167516656,5.8115807590297663e-05,0.98828125,0.94921875,0.28623817954212427,0,2834.4175391197205
19,9.81170034864399e-05,9.81170034864399e-05,0.3627031857613474,0.2463657328626141,7.563312660902739,4.070432920008898,0.01318359375,0.0699266028823331,0.25,0.052522120581670606,0.0006138214001154552,0.9833984375,0.98681640625,0.38243172131478786,0.2752875736914575,6.56913848221302,4.14527677744627,0.0,0.2941146339289844,1.0,0.007724511884589447,9.01511556605783e-05,1.0,1.0,0.28623817954212427,0,2835.1054735183716
20,9.801888648295346e-05,9.801888648295346e-05,0.3753383413422853,0.26800187455955893,6.632853331044316,4.10079375654459,0.01953125,0.06904735288117081,0.25,0.0829206447742763,0.003717367194361998,0.97265625,0.98046875,0.34640404768288136,0.2509545558132231,5.1291433572769165,4.415805920958519,0.02734375,0.2941146339289844,1.0,0.09550430296803825,0.007888013268143368,0.9453125,0.97265625,0.28623817954212427,0,2839.8235759735107
21,9.792086759647051e-05,9.792086759647051e-05,0.35867221071384847,0.25526818830985576,6.36227011680603,3.9781323056668043,0.01025390625,0.07218949566595256,0.25,0.04151019167966297,0.0034480767482678587,0.98779296875,0.98974609375,0.36788421031087637,0.25911752227693796,6.922456964850426,3.9542119279503822,0.001953125,0.2941146339289844,1.0,0.024147528147295816,0.00022307976979618616,0.98828125,0.998046875,0.28623817954212427,0,2838.571009874344
22,9.782294672887403e-05,9.782294672887403e-05,0.3799485363997519,0.26388366508763283,7.514183081686497,4.0923042837530375,0.0087890625,0.07296551112085581,0.25,0.04116973558416248,0.0009751096051267005,0.98828125,0.9912109375,0.3687281273305416,0.2731888238340616,5.602947749197483,3.950982853770256,0.033203125,0.2941146339289844,1.0,0.08626123260182794,0.0010470666498250125,0.985937500372529,0.966796875,0.28623817954212427,0,2840.8805401325226
23,9.772512378214515e-05,9.772512378214515e-05,0.3708959580399096,0.25555017741862684,7.502272911369801,4.032305682078004,0.00927734375,0.06945123500190675,0.25,0.036686848897829805,0.00048297655317952604,0.9847935270518064,0.99072265625,0.41548012755811214,0.2780742198228836,9.63264861702919,4.1079422533512115,0.0,0.2941146339289844,1.0,0.009188519198914946,2.0502937191579917e-05,1.0,1.0,0.28623817954212427,0,2840.840229988098
24,9.762739865836301e-05,9.762739865836301e-05,0.37750480649992824,0.2508382023079321,8.551544724032283,4.115115998312831,0.0126953125,0.0702076229499653,0.25,0.06103341259267836,0.016564353999538373,0.9861886166036129,0.9873046875,0.3363223196938634,0.22858912823721766,6.739888817071915,4.033430941402912,0.012890625046566129,0.2941146339289844,1.0,0.28695181765942834,0.05659269176067028,0.868750000372529,0.9871093761175871,0.28623817954212427,0,2839.673761844635
25,9.752977125970466e-05,9.752977125970466e-05,0.33972669625654817,0.2298988342517987,6.9425787683576345,4.040207808837295,0.00927734375,0.06857037369627506,0.25,0.03470945318804297,0.002781975588288077,0.99169921875,0.99072265625,0.35159480571746826,0.22889930941164494,8.254652246832848,4.0148976519703865,0.0,0.2941146339289844,1.0,0.0022571386562049156,0.00021551633972194395,1.0,1.0,0.28623817954212427,0,2870.3510682582855
26,9.743224148844495e-05,9.743224148844495e-05,0.3677090227138251,0.24869645095895976,7.8583555072546005,4.042901873588562,0.0078125,0.07218549493700266,0.25,0.03448765890038885,0.007722512076233201,0.98974609375,0.9921875,0.38432491570711136,0.24966050265356898,9.328222468495369,4.138219699263573,0.0,0.2941146339289844,1.0,0.07301139609262464,0.00012107125205851332,0.96875,1.0,0.28623817954212427,0,2761.419606924057
27,9.73348092469565e-05,9.73348092469565e-05,0.3716179945040494,0.25606552918907255,7.552819784730673,4.002427065744996,0.01220703125,0.0704440507106483,0.25,0.04308226174862284,0.007885492957541373,0.98681640625,0.98779296875,0.3752672616392374,0.23494854057207704,9.898654103279114,4.133218325674534,0.0,0.2941146339289844,1.0,0.007966527646203758,0.00029957119336643245,1.0,1.0,0.28623817954212427,0,2859.9707486629486
28,9.723747443770954e-05,9.723747443770954e-05,0.3775712994392961,0.24713653104845434,9.013327062129974,4.030149871483445,0.0078125,0.07331906934268773,0.25,0.02085698662165214,6.0521148375958234e-05,0.9931640625,0.9921875,0.38418472558259964,0.2363154119811952,10.822806507349014,3.9641252234578133,0.0,0.2941146339289844,1.0,0.019076164349826286,0.00010345307646275614,0.984375,1.0,0.28623817954212427,0,2840.497344493866
29,9.714023696327183e-05,9.714023696327183e-05,0.38135390589013696,0.23994638689327985,10.095724489539862,4.045027628540993,0.01220703125,0.07067008584272116,0.25,0.05680287426071118,0.017837452416772592,0.9892578125,0.98779296875,0.35710793640464544,0.24192290287464857,7.438645631074905,4.079857774078846,0.01171875,0.2941146339289844,1.0,0.022932947613298893,0.0006701472211858572,1.0,0.98828125,0.28623817954212427,0,2839.913442134857
30,9.704309672630856e-05,9.704309672630856e-05,0.3592920107766986,0.24431148078292608,7.397886490449309,4.1001667734235525,0.0126953125,0.07453810842707753,0.25,0.048262412403801136,0.005026434953173009,0.984375,0.9873046875,0.3660070514306426,0.24226458184421062,8.454807862639427,3.919439412653446,0.0,0.2941146339289844,1.0,0.013107058923196746,0.00028099659800773225,1.0,1.0,0.28623817954212427,0,2850.4784145355225
31,9.694605362958225e-05,9.694605362958225e-05,0.38618305162526667,0.2651101596420631,8.063248351216316,4.044040907174349,0.00390625,0.07177849707659334,0.25,0.017616969264736326,0.00013367036715816738,0.9951171875,0.99609375,0.4070626264438033,0.27013604436069727,9.661108911037445,4.0315496027469635,0.0,0.2941146339289844,1.0,0.005107955376445261,5.265649401309247e-05,1.0,1.0,0.28623817954212427,0,2841.025285720825
32,9.684910757595267e-05,9.684910757595267e-05,0.38847426720894873,0.2579436340602115,9.01947221904993,4.03359124623239,0.00634765625,0.07226045452989638,0.25,0.024091104314720724,0.000294284617698537,0.99365234375,0.99365234375,0.39759018644690514,0.25503976410254836,10.189697623252869,4.06534493714571,0.0,0.2941146339289844,1.0,0.002882564553146949,7.21900649089946e-05,1.0,1.0,0.28623817954212427,0,2842.518496990204
33,9.675225846837672e-05,9.675225846837672e-05,0.3762163615319878,0.24512568989302963,9.021067250519991,4.088000079616904,0.0107421875,0.0715461460640654,0.25,0.030466034315395518,0.001956364692627055,0.9921875,0.9892578125,0.37838515639305115,0.24886368494480848,8.966628909111023,3.9855185225605965,0.0,0.2941146339289844,1.0,0.0023982947864169546,7.662228524552006e-06,1.0,1.0,0.28623817954212427,0,2843.3009655475616
34,9.665550620990834e-05,9.665550620990834e-05,0.40968051250092685,0.2615917002549395,10.786017693579197,4.02286390773952,0.0029296875,0.07090758951380849,0.25,0.014099706565161796,0.00030259003712296284,0.9965122770518064,0.9970703125,0.41028342489153147,0.2546939761377871,11.334327191114426,4.224618166685104,0.0,0.2941146339289844,1.0,0.033725571499530815,0.009844241894356287,0.97265625,1.0,0.28623817954212427,0,2843.9372220039368
35,9.655885070369844e-05,9.655885070369844e-05,0.38591307564638555,0.2541481239022687,9.046254493296146,4.130240805447102,0.009765625,0.06949335662648082,0.25,0.040811531630424724,0.0013974166649752817,0.98828125,0.990234375,0.4217872144654393,0.29423058964312077,8.592816814780235,4.16284604370594,0.0,0.2941146339289844,1.0,0.21716181037299975,0.005504646674903135,0.884375000372529,1.0,0.28623817954212427,0,2838.0622420310974
36,9.646229185299473e-05,9.646229185299473e-05,0.38411649805493653,0.2700860893819481,7.3350589871406555,4.06798199005425,0.00927734375,0.07148817018605769,0.25,0.046067221781413537,0.0023409302048431613,0.984375,0.99072265625,0.3755217622965574,0.2645103484392166,7.142916172742844,3.9582252725958824,0.005859375,0.2941146339289844,1.0,0.009596546149623464,1.639416097942714e-05,1.0,0.994140625,0.28623817954212427,0,2845.2116985321045
37,9.636582956114173e-05,9.636582956114173e-05,0.3875136305578053,0.25214084319304675,9.523159392178059,4.0141199845820665,0.00390625,0.06834654964040965,0.25,0.013279313534781068,0.0001894376054263347,0.9955357145518064,0.99609375,0.40375762060284615,0.25299316411837935,10.937358349561691,4.139087565243244,0.0,0.2941146339289844,1.0,0.05808164327027043,0.01890143423537438,0.953125,1.0,0.28623817954212427,0,2842.2982218265533
38,9.62694637315806e-05,9.62694637315806e-05,0.3770931588951498,0.2545378766953945,8.158379096537828,4.097149388864636,0.0107421875,0.07271353015676141,0.25,0.03278221988944097,0.00503587497274971,0.99169921875,0.9892578125,0.3785110814496875,0.2575089083984494,7.940335035324097,4.159882679581642,0.0078125,0.2941146339289844,1.0,0.010474709551999695,1.2455485397744326e-05,1.0,0.9921875,0.28623817954212427,0,2842.661875486374
39,9.617319426784902e-05,9.617319426784902e-05,0.3791365690995008,0.26095938484650105,7.6563348807394505,4.161383476108313,0.01220703125,0.07003444596193731,0.25,0.05561143716613515,0.01620290385947154,0.9853515625,0.98779296875,0.3748297682031989,0.24647233774885535,8.802154675126076,4.0335885137319565,0.00390625,0.2941146339289844,1.0,0.007778972371852433,3.501516113857406e-05,1.0,0.99609375,0.28623817954212427,0,2842.6093306541443
40,9.607702107358116e-05,9.607702107358116e-05,0.39607817423529923,0.26839173992630094,8.739509493112564,4.029134273529053,0.005859375,0.07046489464119077,0.25,0.026256606118067793,6.826201119913833e-05,0.994140625,0.994140625,0.40670944657176733,0.28698380663990974,7.905786693096161,4.066777437925339,0.0,0.2941146339289844,1.0,0.002565444076935819,1.5371277864772992e-05,1.0,1.0,0.28623817954212427,0,2849.023049592972
41,9.598094405250758e-05,9.598094405250758e-05,0.4126867316663265,0.28226671484299004,8.856849022209644,4.185152566060424,0.0048828125,0.07505387964192778,0.25,0.025952256123446205,0.0006970025315844453,0.9921875,0.9951171875,0.4158674329519272,0.2616895530372858,11.197562605142593,4.220225803554058,0.013671875,0.2941146339289844,1.0,0.012411955184177259,5.590053326010036e-06,1.0,0.986328125,0.28623817954212427,0,2865.731070280075
42,9.588496310845507e-05,9.588496310845507e-05,0.4092924571596086,0.26358367735520005,10.387640401721,4.183237826451659,0.005859375,0.07042523811105639,0.25,0.017957350895670743,0.0021603193448686553,0.9950474333018064,0.994140625,0.4104876508936286,0.2658398416824639,10.21077574789524,4.2540056854486465,0.001953125,0.2941146339289844,1.0,0.008626492548046372,7.538250216820863e-06,1.0,0.998046875,0.28623817954212427,0,2826.5695009231567
43,9.578907814534661e-05,9.578907814534661e-05,0.4017681800760329,0.2747869633603841,8.458189971745014,4.239931767806411,0.01123046875,0.07150687754619867,0.25,0.04658876659436828,0.002384144269250932,0.98583984375,0.98876953125,0.4114649994298816,0.2574466853402555,11.010496467351913,4.391335658729076,0.0,0.2941146339289844,1.0,0.03523896793899439,5.456213037247082e-05,0.97265625,1.0,0.28623817954212427,0,2849.8699736595154
44,9.569328906720127e-05,9.569328906720127e-05,0.3952825244050473,0.264992960030213,8.976273253560066,4.052683539688587,0.005859375,0.0691738681634888,0.25,0.021797956652449102,2.5817057053068027e-05,0.9931640625,0.994140625,0.3950672559440136,0.2734745475463569,8.213598191738129,3.945672780275345,0.005859375,0.2941146339289844,1.0,0.013116078820530674,2.3498162136093015e-05,1.0,0.994140625,0.28623817954212427,0,2850.185660123825
45,9.559759577813406e-05,9.559759577813406e-05,0.40990020730532706,0.2752514564199373,9.430149916559458,4.03472551330924,0.00439453125,0.07437268167268485,0.25,0.012773382986068782,8.709575168741601e-06,0.9970703125,0.99560546875,0.4102461226284504,0.26815441343933344,10.281080469489098,3.9280906692147255,0.0,0.2941146339289844,1.0,0.027638949351057818,2.799097569017306e-05,0.984375,1.0,0.28623817954212427,0,2847.162065267563
46,9.550199818235592e-05,9.550199818235592e-05,0.38958458020351827,0.26136107149068266,8.768762484192848,4.053588574752212,0.005929129489231855,0.07139363302849233,0.25,0.024747510883457835,0.0002125468717482093,0.99267578125,0.9940708708018064,0.4152275761589408,0.26957728434354067,10.432642966508865,4.132386565208435,0.0,0.2941146339289844,1.0,0.0022736492201147485,1.8329051872711943e-05,1.0,1.0,0.28623817954212427,0,2847.676427125931
47,9.540649618417357e-05,9.540649618417357e-05,0.3876439940650016,0.26414943719282746,8.259074375033379,4.090381611138582,0.01220703125,0.0746024870313704,0.25,0.0619666872361222,0.0201997611775796,0.98681640625,0.98779296875,0.37565815448760986,0.27642687037587166,5.8451810628175735,4.077947735786438,0.015625,0.2941146339289844,1.0,0.04043548549816478,7.442450649985943e-06,1.0,0.984375,0.28623817954212427,0,2849.3627576828003
48,9.53110896879894e-05,9.53110896879894e-05,0.3874039431102574,0.2769446666352451,6.983689725399017,4.062238188460469,0.0087890625,0.07108845852781087,0.25,0.031933904424249704,0.00048101671616906927,0.990234375,0.9912109375,0.41016949247568846,0.2664390606805682,10.17169389128685,4.201349459588528,0.0,0.2941146339289844,1.0,0.0008095623027202237,6.5325387614834085e-06,1.0,1.0,0.28623817954212427,0,2847.401487827301
49,9.521577859830141e-05,9.521577859830141e-05,0.4016191125847399,0.2739016506820917,8.770603600889444,4.001143030822277,0.00439453125,0.07187052327208221,0.25,0.022148686267428275,0.00010224047810503123,0.994140625,0.99560546875,0.42785141710191965,0.32724855467677116,6.07204332947731,3.9882432520389557,0.033203125,0.2941146339289844,1.0,0.03838433205601177,3.816130459188827e-06,1.0,0.966796875,0.28623817954212427,0,2830.995678663254
50,9.512056281970311e-05,9.512056281970311e-05,0.40196021902374923,0.2687789474148303,9.287598226219416,4.030529271811247,0.005929129489231855,0.07155487930867821,0.25,0.021622512991939402,5.792245808589058e-05,0.994140625,0.9940708708018064,0.4237601989880204,0.2821469847112894,10.07506549358368,4.086256414651871,0.0,0.2941146339289844,1.0,0.0029313266459212173,2.6938829261524688e-05,1.0,1.0,0.28623817954212427,0,2511.1544444561005
51,9.502544225688341e-05,9.502544225688341e-05,0.40755073982290924,0.27250063058454543,9.47368262335658,4.03132844157517,0.00537109375,0.06973008275963366,0.25,0.016192998743406406,7.347895026355022e-05,0.994140625,0.99462890625,0.42665536887943745,0.29000080609694123,9.430631965398788,4.23482483625412,0.060546875,0.2941146339289844,1.0,0.09282768508501249,3.824498882032401e-06,1.0,0.939453125,0.28623817954212427,0,2719.3306744098663
52,9.493041681462653e-05,9.493041681462653e-05,0.39470950048416853,0.2679238202981651,8.651822455227375,4.026745926588774,0.00634765625,0.07371782255358994,0.25,0.039849814476610845,0.002551008627337037,0.98974609375,0.99365234375,0.4341276213526726,0.2869943240657449,10.782662123441696,3.930668145418167,0.0,0.2941146339289844,1.0,0.017923785078437504,0.00011515018029761848,0.984375,1.0,0.28623817954212427,0,2842.330417394638
53,9.48354863978119e-05,9.48354863978119e-05,0.39352459134534,0.2682706448249519,8.417307578027248,4.108087256550789,0.00830078125,0.0700665577314794,0.25,0.04120127022883935,0.007194620777186245,0.98828125,0.99169921875,0.40739635936915874,0.28177999798208475,8.438605770468712,4.123030640184879,0.0,0.2941146339289844,1.0,0.0046272989968656475,1.274763623460018e-05,1.0,1.0,0.28623817954212427,0,2841.2110702991486
54,9.474065091141409e-05,9.474065091141409e-05,0.3885006213095039,0.2597733841976151,8.837126057595015,4.035597933456302,0.0068359375,0.07124306610785425,0.25,0.025553144069704103,4.654877734644458e-05,0.99365234375,0.9931640625,0.3828386729583144,0.25546159222722054,8.643338590860367,4.094369530677795,0.0,0.2941146339289844,1.0,0.0013358348469409975,1.7447362846922942e-05,1.0,1.0,0.28623817954212427,0,2838.756815433502
55,9.464591026050267e-05,9.464591026050267e-05,0.3768675096798688,0.2484528477070853,8.82303348556161,4.0184330586344,0.00341796875,0.07077028672210872,0.25,0.01888208058542773,7.63561236331034e-05,0.9951171875,0.99658203125,0.4067772412672639,0.28178662061691284,8.464521735906601,4.034540519118309,0.001953125,0.2941146339289844,1.0,0.003029445801757902,1.906436621368357e-05,1.0,0.998046875,0.28623817954212427,0,2732.9046638011932
56,9.455126435024217e-05,9.455126435024217e-05,0.38046427839435637,0.2509918841533363,8.903068292886019,4.044171571731567,0.0078125,0.06746018899139017,0.25,0.03145797416095775,4.507348585658377e-05,0.9921875,0.9921875,0.37631950806826353,0.24758800445124507,8.710131749510765,4.163019381463528,0.0,0.2941146339289844,1.0,0.04708702735956649,0.0026198216244992523,0.984375,1.0,0.28623817954212427,0,2729.1660997867584
57,9.445671308589193e-05,9.445671308589193e-05,0.3593504661694169,0.23566128441598266,8.356443647295237,4.012474961578846,0.00537109375,0.07322012016084045,0.25,0.01685598144990763,0.00012465208356049473,0.99462890625,0.99462890625,0.3768025990575552,0.2548514073714614,8.092131704092026,4.102987661957741,0.001953125,0.2941146339289844,1.0,0.005767849127551017,4.576507333098334e-06,1.0,0.998046875,0.28623817954212427,0,2846.817872285843
58,9.436225637280604e-05,9.436225637280604e-05,0.37219524499960244,0.24319373455364257,8.870982721447945,4.029168646782637,0.00634765625,0.0725638666190207,0.25,0.019959760024335083,0.0008959590437385145,0.9931640625,0.99365234375,0.41015906631946564,0.26111233327537775,10.758892506361008,4.14578103274107,0.0,0.2941146339289844,1.0,0.007234514442870932,3.61124163505977e-06,0.984375,1.0,0.28623817954212427,0,2775.552125930786
59,9.426789411643323e-05,9.426789411643323e-05,0.37610254576429725,0.2477859576465562,8.828279420733452,4.003379648551345,0.00439453125,0.06919976393692195,0.25,0.019050244689537976,9.60044634261692e-05,0.99560546875,0.99560546875,0.4135635308921337,0.2752062762156129,9.727827161550522,4.107898868620396,0.00390625,0.2941146339289844,1.0,0.0053151626893850334,1.8100098593265557e-06,1.0,0.99609375,0.28623817954212427,0,2582.2173285484314
60,9.4174e-05,9.4174e-05,0.3959880890324712,0.2491344235604629,10.631317660212517,4.054049095138907,0.00537109375,0.07068056869320571,0.25,0.02013787665498512,5.079618449747858e-06,0.9931640625,0.99462890625,0.38787225633859634,0.24507338600233197,10.152309030294418,4.127578027546406,0.0,0.2941146339289844,1.0,0.0015310744167891244,1.5881759458657996e-06,1.0,1.0,0.38787225633859634,1,2850.4161376953125
61,9.4079826e-05,9.4079826e-05,0.3768781607504934,0.2422133015934378,9.471516996622086,3.994969228282571,0.0068359375,0.07215960090979934,0.25,0.0160463383256797,6.856994609560907e-06,0.99462890625,0.9931640625,0.4162451224401593,0.263638679869473,11.230787754058838,4.029856711626053,0.0,0.2941146339289844,1.0,0.0036853927654192375,1.086176160502994e-05,1.0,1.0,0.38787225633859634,0,2872.496856212616
62,9.398574617399999e-05,9.398574617399999e-05,0.36431245249696076,0.24068655213341117,8.360383681952953,4.002206642180681,0.00537109375,0.0703492290340364,0.25,0.02359352038581619,0.00011141524756158594,0.99267578125,0.99462890625,0.4071663785725832,0.26069923024624586,10.594644099473953,4.0520709827542305,0.001953125,0.2941146339289844,1.0,0.0021050750123094986,1.125405211244157e-06,1.0,0.998046875,0.38787225633859634,0,2852.2732226848602
