0.000000,0.000000,475.491333,475.491333,506.496429,545.679443,479.441528,448.887268,652.728027,457.852325,480.072479,501.894928,524.047974,460.426178,574.037781,476.151550,537.767456,464.509186,464.509186,538.672913,455.881012,526.302002,404.803619,476.507843,483.712830,420.648987,407.481537,570.942993,515.380066,491.810791,373.146332,550.896484,550.896484
0.000000,0.000000,475.491333,475.491333,506.496429,545.679443,479.441528,448.887268,652.728027,457.852325,480.072479,501.894928,524.047974,460.426178,574.037781,476.151550,537.767456,464.509186,464.509186,538.672913,455.881012,526.302002,404.803619,476.507843,483.712830,420.648987,407.481537,570.942993,515.380066,491.810791,373.146332,550.896484,550.896484
475.491333,475.491333,0.000000,0.000000,519.036133,674.872681,554.789307,532.765625,712.843323,537.826477,495.825775,600.620422,511.364777,534.264404,680.045410,575.199097,587.951660,538.480713,538.480713,522.599670,537.337646,569.008423,521.532715,470.476715,553.494873,495.313049,568.159424,629.058044,573.328247,607.895752,535.272217,645.489807,645.489807
475.491333,475.491333,0.000000,0.000000,519.036133,674.872681,554.789307,532.765625,712.843323,537.826477,495.825775,600.620422,511.364777,534.264404,680.045410,575.199097,587.951660,538.480713,538.480713,522.599670,537.337646,569.008423,521.532715,470.476715,553.494873,495.313049,568.159424,629.058044,573.328247,607.895752,535.272217,645.489807,645.489807
506.496429,506.496429,519.036133,519.036133,0.000000,453.611053,382.119110,345.992340,403.120117,537.982483,301.847900,324.813812,250.412369,374.399811,456.847015,488.150238,401.961426,369.399292,369.399292,279.152649,329.591949,467.526367,417.778748,334.353729,306.336426,379.404419,375.729462,506.523132,452.280090,480.787506,398.250244,372.878448,372.878448
545.679443,545.679443,674.872681,674.872681,453.611053,0.000000,440.913239,332.997192,460.850189,599.566284,393.760925,347.721710,476.282227,402.698792,300.200470,484.294159,475.451080,377.970001,377.970001,501.623688,338.309448,389.451660,486.872864,451.833984,376.234100,402.404236,450.000427,500.233337,436.981232,521.664185,442.131439,365.099884,365.099884
479.441528,479.441528,554.789307,554.789307,382.119110,440.913239,0.000000,365.129242,512.140259,517.792786,318.313751,363.474670,404.149139,355.371674,416.761017,546.343628,460.437225,389.600983,389.600983,434.288452,353.030975,430.771179,493.144592,419.364319,406.144562,333.799561,498.386932,502.425415,405.949890,575.261597,416.210846,449.653503,449.653503
448.887268,448.887268,532.765625,532.765625,345.992340,332.997192,365.129242,0.000000,438.339355,478.636536,274.333954,326.855896,353.038330,292.780365,417.803497,538.501770,467.061401,323.194305,323.194305,359.352753,296.740204,388.729736,455.693420,389.986694,314.037872,291.266296,448.963165,551.807495,403.478729,551.484009,350.422150,357.395935,357.395935
652.728027,652.728027,712.843323,712.843323,403.120117,460.850189,512.140259,438.339355,0.000000,635.778076,413.426270,387.419678,384.515381,530.934631,388.866516,593.007080,420.595184,460.256409,460.256409,405.410645,505.126801,491.180786,525.963135,482.880280,371.641449,486.460907,520.013611,581.342834,549.795349,513.937195,487.131073,352.415680,352.415680
457.852325,457.852325,537.826477,537.826477,537.982483,599.566284,517.792786,478.636536,635.778076,0.000000,497.132751,547.337646,524.649841,559.451782,599.799866,533.287964,616.115723,503.220581,503.220581,547.479736,532.229675,620.646667,448.577118,548.354980,503.271576,523.850159,500.548492,678.790222,639.958435,527.393616,557.136475,576.164185,576.164185
480.072479,480.072479,495.825775,495.825775,301.847900,393.760925,318.313751,274.333954,413.426270,497.132751,0.000000,291.313354,321.895813,302.827881,392.341522,527.548218,425.010925,305.895966,305.895966,312.690277,322.034210,402.452728,396.231018,373.104889,290.488281,277.279663,433.008087,520.381531,401.622925,539.674316,380.708893,329.971558,329.971558
501.894928,501.894928,600.620422,600.620422,324.813812,347.721710,363.474670,326.855896,387.419678,547.337646,291.313354,0.000000,377.262054,357.328217,335.798096,462.751495,381.276886,339.798035,339.798035,396.525970,336.323761,383.568390,442.365540,347.267426,303.959625,331.244141,408.745758,414.052399,427.296753,506.032471,376.131622,308.370667,308.370667
524.047974,524.047974,511.364777,511.364777,250.412369,476.282227,404.149139,353.038330,384.515381,524.649841,321.895813,377.262054,0.000000,417.613586,468.383698,536.231140,431.866272,399.077881,399.077881,310.634277,368.331024,491.175415,429.181580,394.024536,327.812439,389.557343,434.783417,560.956970,448.498383,510.721191,423.456329,433.580597,433.580597
