epoch,lr_g,lr_d,train_loss_g,train_loss_g_recon,train_loss_g_valid,train_loss_g_ctc,train_acc_g_valid,train_cer_gt,train_cer_recon,train_loss_d,train_loss_d_cl,train_acc_d_real,train_acc_d_fake,val_loss_g,val_loss_g_recon,val_loss_g_valid,val_loss_g_ctc,val_acc_g_valid,val_cer_gt,val_cer_recon,val_loss_d,val_loss_d_cl,val_acc_d_real,val_acc_d_fake,best_val_loss_so_far,is_best,epoch_time_sec
406,6.715160264096757e-05,6.715160264096757e-05,0.5130418008935135,0.18856636955674771,14.293229314078271,3.8610849148404283,0.0,0.07214936165683038,0.25663716814159293,8.651694747439943e-05,2.335925220333303e-07,1.0,1.0,0.6817761148725238,0.27147232953991207,18.445822170802526,4.138735566820417,0.0,0.2875549798565252,1.0,6.878156223625151e-06,1.456409106331031e-07,1.0,1.0,0.6586224905082158,0,2530.517904520035
407,6.708445103832661e-05,6.708445103832661e-05,0.5283541666195456,0.18761179708274064,15.11134248075232,3.8515530054548144,0.0,0.07022356894691434,0.25663716814159293,2.902683136359875e-05,1.099124661688524e-07,1.0,1.0,0.7004456073045731,0.2751944831439427,19.162246772221156,4.200619774205344,0.0,0.2875549798565252,1.0,2.5754514691048565e-06,4.789657410369281e-08,1.0,1.0,0.6586224905082158,0,2530.85662817955
408,6.701736658728829e-05,6.701736658728829e-05,0.5218971139561813,0.18917554656488705,14.710442289841913,3.8512725872276103,0.0011061946902654867,0.07500418031637647,0.25663716814159293,0.004113640410418583,6.720447340650147e-07,0.9994469026548672,0.9988938053097345,0.6783777219908578,0.281001125063215,17.799919639314925,4.137821589197431,0.0,0.2875549798565252,1.0,3.611681922929425e-06,5.960463668662287e-08,1.0,1.0,0.6586224905082158,0,2548.2275993824005
409,6.6950349220701e-05,6.6950349220701e-05,0.6603621302452762,0.18393128477366624,21.879993219291215,3.883099418825808,0.0,0.06780952755856302,0.25663716814159293,8.027488084671135e-05,9.952475335896891e-08,1.0,1.0,0.8367516228130886,0.2709650620818138,26.167467389787948,4.243721740586417,0.0,0.2875549798565252,1.0,7.339082503372245e-06,4.3461713339354446e-08,1.0,1.0,0.6586224905082158,0,2518.5467171669006
410,6.68833988714803e-05,6.68833988714803e-05,0.5545801776172841,0.18177687356957292,16.701333062838664,3.877664952151543,0.00331858407079646,0.06925366080440251,0.25663716814159293,0.0727014440045376,0.00010825113091548958,0.995072405950158,0.9966814159292036,0.5770586878061295,0.2730389673795019,13.091118131365095,4.2197368655885965,0.0,0.2875549798565252,1.0,2.5660001548593364e-05,9.022101538239521e-07,1.0,1.0,0.5770586878061295,1,2531.904718875885
411,6.681651547260882e-05,6.681651547260882e-05,0.4327178731956313,0.17746717950939078,10.820445111367555,3.884179503516813,0.0022123893805309734,0.06849724515876938,0.25663716814159293,0.009787889803626855,1.200850616746284e-06,0.9983407079646017,0.9977876106194691,0.5870247483253479,0.2663600269172873,13.926508835383824,4.21345580475671,0.0,0.2875549798565252,1.0,0.0001277332647597567,5.087675454262808e-07,1.0,1.0,0.5770586878061295,0,2525.034762620926
412,6.674969895713621e-05,6.674969895713621e-05,0.449504716997653,0.17819748871621832,11.646086760326824,3.8385500971194917,0.0011061946902654867,0.07338703509453123,0.25663716814159293,0.005112734291843135,3.5837388903841992e-06,0.9980893003202118,0.9988938053097345,0.5757134024585996,0.2708787215607507,13.134867872510638,4.213733230318342,0.0,0.2875549798565252,1.0,1.9771353046443047e-05,1.5965528867210666e-08,1.0,1.0,0.5757134024585996,1,2529.509240627289
413,6.668294925817907e-05,6.668294925817907e-05,0.43343739884089577,0.17820779992415842,10.831261368979394,3.860437867915736,0.0011061946902654867,0.07107491857182663,0.25663716814159293,0.008716124736139112,0.0006567475260985628,0.9988938053097345,0.9988938053097345,0.5887083028044019,0.2699890823236534,13.843779802322388,4.184362411499023,0.0,0.2875549798565252,1.0,5.374039580731603e-05,3.8902624271181754e-07,1.0,1.0,0.5757134024585996,0,2521.670740365982
414,6.661626630892089e-05,6.661626630892089e-05,0.468780448478935,0.17540699019368772,12.738261189080973,3.860823926672471,0.0,0.06963472503476438,0.25663716814159293,0.0001823064001462272,2.774155071246286e-07,1.0,1.0,0.6462422396455493,0.27089363655873705,16.649839401245117,4.235182821750641,0.0,0.2875549798565252,1.0,1.6158815615848914e-05,1.1246824988780141e-07,1.0,1.0,0.5757134024585996,0,2522.6942660808563
415,6.654965004261197e-05,6.654965004261197e-05,0.49016875872569804,0.17947323132405238,13.600790770707933,3.867972167192307,0.0011061946902654867,0.07392118963520083,0.25663716814159293,0.03558369425942162,8.677058278016044e-05,0.9977876106194691,0.9988938053097345,0.5683386879307883,0.2754443883895874,12.527004412242345,4.23542184489114,0.0,0.2875549798565252,1.0,3.306561779936601e-05,5.1267075568921834e-08,1.0,1.0,0.5683386879307883,1,2525.7713780403137
416,6.648310039256936e-05,6.648310039256936e-05,0.4152326449356248,0.1780324141799876,9.921050168771659,3.8779231172747317,0.006084070796460177,0.06929929237977593,0.25663716814159293,0.25699672342854474,4.931421507851783e-06,0.9988938053097345,0.9939159292035398,0.5730069811855044,0.2672416732779571,13.167012112481254,4.242508104869297,0.0,0.2875549798565252,1.0,6.94127912928317e-05,4.6246544206850005e-07,1.0,1.0,0.5683386879307883,0,2527.9556591510773
417,6.641661729217679e-05,6.641661729217679e-05,0.4512036848912197,0.17910844496393627,11.669486054276998,3.8705526031224076,0.0,0.0743825112560154,0.25663716814159293,0.0003040757792646661,3.1800372532696645e-07,1.0,1.0,0.6067734488419124,0.27184518799185753,14.616477148873466,4.259872470583234,0.0,0.2875549798565252,1.0,2.5169757431545543e-05,1.0821075492804613e-07,1.0,1.0,0.5683386879307883,0,2527.803327560425
418,6.635020067488461e-05,6.635020067488461e-05,0.4507595000013841,0.17938999291014882,11.633825070035142,3.8693013233421123,0.0022123893805309734,0.06898807661723247,0.25663716814159293,0.010167129718922249,2.259470829483593e-06,0.9983407079646017,0.9977876106194691,0.6445758874927249,0.26730454127703396,16.748829432896205,4.229475940976824,0.0,0.2875549798565252,1.0,9.931794446466873e-05,5.820312899894122e-07,1.0,1.0,0.5683386879307883,0,2527.763632774353
419,6.628385047420974e-05,6.628385047420974e-05,0.4407553651691538,0.17447857611474737,11.376926316624195,3.873826742172241,0.0011061946902654867,0.07147965112091166,0.25663716814159293,0.009882292658991007,6.136590051335175e-05,0.9983407079646017,0.9988938053097345,0.606581836938858,0.2668603999274118,14.850888456617083,4.270367775644575,0.0,0.2875549798565252,1.0,6.866982299210836e-05,8.660397026817788e-07,1.0,1.0,0.5683386879307883,0,2527.543925046921
420,6.621756662373553e-05,6.621756662373553e-05,0.443489897567614,0.17180431126493267,11.644735175951393,3.8790888005653312,0.00165929203539823,0.07182235514695666,0.25663716814159293,0.004669076388027515,3.5665232801921166e-06,0.9988938053097345,0.9983407079646017,0.5773782219205584,0.2624859314944063,13.609772648130145,4.269684323242733,0.0,0.2875549798565252,1.0,3.741442048976751e-05,8.81111803899667e-07,1.0,1.0,0.5683386879307883,0,2536.713449239731
421,6.61513490571118e-05,6.61513490571118e-05,0.45677631856065937,0.1734006490591353,12.218038136980175,3.9014913571619356,0.0011061946902654867,0.07275625404003447,0.25663716814159293,0.006117984651295835,8.56552350268781e-06,0.9988938053097345,0.9988938053097345,0.6212865327085767,0.26642235421708654,15.628018856048584,4.230380552155631,0.0,0.2875549798565252,1.0,4.7208222375567334e-05,5.110735904954668e-07,1.0,1.0,0.5683386879307883,0,2530.9369916915894
422,6.608519770805468e-05,6.608519770805468e-05,0.4779676217420966,0.17366579728843892,13.283026391426018,3.86413051596785,0.0,0.07002955279519073,0.25663716814159293,0.00015478904506622244,3.477173054425273e-07,1.0,1.0,0.6582375658409936,0.26935194060206413,17.293319497789657,4.301923709256308,0.0,0.2875549798565252,1.0,1.010868460785527e-05,1.3819046576887421e-07,1.0,1.0,0.5683386879307883,0,2521.5792121887207
423,6.601911251034663e-05,6.601911251034663e-05,0.4245847431959304,0.17277121952677196,10.658750204913384,3.8638526865866334,0.0027654867256637168,0.071009278429293,0.25663716814159293,0.016112510670343878,0.0003718082870051596,0.9950221238938053,0.9972345132743363,0.5797487369605473,0.27097731083631516,13.275295836584908,4.326551760946002,0.0,0.2875549798565252,1.0,8.861651976336102e-05,5.999479960446966e-07,1.0,1.0,0.5683386879307883,0,2525.5511317253113
424,6.595309339783628e-05,6.595309339783628e-05,0.4331521892969587,0.17176297715807384,11.132538297535044,3.873845155260204,0.00165929203539823,0.06992674058517523,0.25663716814159293,0.0034137272721041093,1.8265392469472461e-06,0.9994469026548672,0.9983407079646017,0.6278298518487385,0.2695206616606031,15.754456894738334,4.322005655084338,0.0,0.2875549798565252,1.0,3.35317342075671e-05,1.8981227780022281e-07,1.0,1.0,0.5683386879307883,0,2527.684897184372
425,6.588714030443845e-05,6.588714030443845e-05,0.453223461862159,0.1731328733463203,12.068236199100461,3.8725872292982793,0.0011061946902654867,0.0726620470528054,0.25663716814159293,0.013045191171036134,0.0007218559974637855,0.9964300082848135,0.9988938053097345,0.5661528919424329,0.27334425651601385,12.43999079295567,4.400881477764675,0.0,0.2875549798565252,1.0,0.028755872273693837,1.017426189456724e-05,0.9866071428571429,1.0,0.5661528919424329,1,2532.905541419983
426,6.582125316413402e-05,6.582125316413402e-05,0.43871644614017113,0.1752594031591331,11.228995707182758,3.887713601103926,0.0005530973451327434,0.07305339783166362,0.25663716814159293,0.003685001017893067,1.6655651932891773e-06,0.9994469026548672,0.9994469026548672,0.6469912635428565,0.28016968816518784,16.16059626851763,4.360966384410858,0.0,0.2875549798565252,1.0,3.727886710943754e-05,4.060554920558092e-07,1.0,1.0,0.5661528919424329,0,2527.2390534877777
427,6.575543191096988e-05,6.575543191096988e-05,0.49365518182779833,0.1828899092115132,13.594761477107495,3.88700481642664,0.0,0.07068822130692744,0.25663716814159293,0.00018384569972692741,3.128817344286873e-07,1.0,1.0,0.6324205526283809,0.273657072867666,15.791875192097255,4.2925993118967325,0.0,0.2875549798565252,1.0,0.02282112888490571,6.984299542362697e-06,0.9866071428571429,1.0,0.5661528919424329,0,2527.3481690883636
428,6.56896764790589e-05,6.56896764790589e-05,0.4291107406658409,0.17999304672785565,10.532388552100258,3.846993100326673,0.0005530973451327434,0.07277521214126485,0.25663716814159293,0.01242626798473761,0.00042120291883780236,0.9966814159292036,0.9994469026548672,0.5793115666934422,0.27225598639675547,13.202818461826869,4.299921929836273,0.0,0.2875549798565252,1.0,5.6002066457949695e-05,2.3380609588079843e-07,1.0,1.0,0.5661528919424329,0,2525.8913645744324
429,6.562398680257984e-05,6.562398680257984e-05,0.45920923431362726,0.18277420116736826,11.909489251871024,3.8245255271945378,0.0,0.06871789865261685,0.25663716814159293,0.00028363582138237397,1.468895697819302e-07,1.0,1.0,0.6313841555799756,0.2825954875775746,15.327099323272705,4.224669235093253,0.0,0.2875549798565252,1.0,2.6310121545033587e-05,1.220475622787376e-07,1.0,1.0,0.5661528919424329,0,2528.771881580353
430,6.555836281577726e-05,6.555836281577726e-05,0.4757879157509424,0.18652720577948917,12.549430201538897,3.827210949585501,0.00331858407079646,0.07092452827280601,0.25663716814159293,0.026832006163767318,0.003990780635466488,0.9939159292035398,0.9966814159292036,0.5240294486284256,0.27454395964741707,10.31182588849749,4.324897902352469,0.0,0.2875549798565252,1.0,0.0014522481413743143,7.549990043005066e-05,1.0,1.0,0.5240294486284256,1,2536.6737327575684
431,6.549280445296148e-05,6.549280445296148e-05,0.4106073503473164,0.17651343095091593,9.771898619896543,3.8655952478932067,0.0,0.07022556622998904,0.25663716814159293,0.0013548337682011225,2.0774656627039076e-05,0.9994469026548672,1.0,0.5705026026282992,0.27626591282231466,12.545393296650477,4.332883094038282,0.0,0.2875549798565252,1.0,7.928968709945496e-05,5.1930552996523204e-06,1.0,1.0,0.5240294486284256,0,2527.589635848999
432,6.542731164850852e-05,6.542731164850852e-05,0.4400666200481685,0.17703589546469461,11.22685753982679,3.8493577104754153,0.0,0.07047710363316324,0.25663716814159293,0.00031986105496211153,3.894737739614098e-06,1.0,1.0,0.597780629992485,0.2767877184918949,13.92550437791007,4.2482830711773465,0.0,0.2875549798565252,1.0,6.270521745526432e-05,2.222439188364384e-06,1.0,1.0,0.5240294486284256,0,2528.2606985569
433,6.536188433686002e-05,6.536188433686002e-05,0.4671544691102695,0.18045420074357396,12.412747349359293,3.8445326627883234,0.0,0.07323338183681521,0.25663716814159293,0.0022936843061524513,7.237288056291363e-06,0.9994469026548672,1.0,0.6206874187503543,0.2811765340822084,14.82805963924953,4.294969533170972,0.0,0.2875549798565252,1.0,4.761981179106962e-05,1.0861535588078754e-06,1.0,1.0,0.5240294486284256,0,2528.5339941978455
434,6.529652245252316e-05,6.529652245252316e-05,0.4791029707520409,0.18016753747927405,13.021349223314134,3.8508456744978914,0.0,0.06968958596740149,0.25663716814159293,0.0022009576579948447,3.884282061025683e-06,0.9994469026548672,1.0,0.6475484626633781,0.2769304332988603,16.380546740123204,4.300711163452694,0.0,0.2875549798565252,1.0,7.451058520148633e-05,8.035816987701188e-07,1.0,1.0,0.5240294486284256,0,2545.8470644950867
435,6.523122593007063e-05,6.523122593007063e-05,0.49558758155434535,0.18129630597819268,13.784783186110776,3.8595616247801656,0.0,0.06997451199366983,0.25663716814159293,6.376332441456637e-05,6.912726665108636e-07,1.0,1.0,0.6656600151743207,0.2793738139527185,17.20262040410723,4.2233802165303915,0.0,0.2875549798565252,1.0,6.817787513974898e-06,4.709763951536518e-07,1.0,1.0,0.5240294486284256,0,2520.495568037033
436,6.516599470414057e-05,6.516599470414057e-05,0.4424325032571776,0.18224811646263156,11.089628337758832,3.839182870577922,0.00331858407079646,0.07310661937283204,0.25663716814159293,0.027953080136216866,0.00010453294128897975,0.9911504424778761,0.9966814159292036,0.5051559316260474,0.2783961870840618,9.175719380378723,4.324536468301501,0.0,0.2875549798565252,1.0,0.008885173327144003,0.00010044886489482938,0.9866071428571429,1.0,0.5051559316260474,1,2526.8919734954834
437,6.510082870943642e-05,6.510082870943642e-05,0.41103190816609203,0.18058651408790488,9.601644781838477,3.8412501959674126,0.0,0.06943212449550629,0.25663716814159293,0.003430707350299092,2.353676820923959e-05,0.9977876106194691,1.0,0.5908618484224591,0.2814242275697844,13.35343497140067,4.236893040793283,0.0,0.2875549798565252,1.0,4.524137888698273e-05,6.386206785613524e-08,1.0,1.0,0.5051559316260474,0,2525.7080941200256
438,6.503572788072698e-05,6.503572788072698e-05,0.45670233627336215,0.1931438663628249,11.258534423017924,3.8387787046685684,0.0,0.07135057343845874,0.25663716814159293,0.00013018255852499205,3.08512666976712e-08,1.0,1.0,0.6117061184985297,0.2835356273821422,14.296485798699516,4.224078459399087,0.0,0.2875549798565252,1.0,1.1860302330595524e-05,1.596552794731159e-08,1.0,1.0,0.5051559316260474,0,2528.7767996788025
439,6.497069215284625e-05,6.497069215284625e-05,0.4186894856723009,0.1857291730368032,9.721331967716724,3.853367862448228,0.00331858407079646,0.06889957295054883,0.25663716814159293,0.01933486824980445,0.0004886561408669949,0.9939159292035398,0.9966814159292036,0.5169297861201423,0.2706242139850344,10.163957698004586,4.302641936710903,0.0,0.2875549798565252,1.0,0.0008825494296615943,3.5762381373720995e-07,1.0,1.0,0.5051559316260474,0,2523.6601371765137
440,6.4970692153e-05,6.4970692153e-05,0.5862189599898009,0.2694942339331703,13.83680171460177,3.9988693663504273,0.0,0.06924272005536915,0.25663716814159293,6.93757538141879e-05,2.9340705141792174e-08,1.0,1.0,0.6403069560016904,0.27876531119857517,16.130276237215316,3.893612325191498,0.0,0.2875549798565252,1.0,1.7045686442023516e-06,3.193105589462318e-09,1.0,1.0,0.6403069560016904,1,2515.1099321842194
441,6.4905721460847e-05,6.4905721460847e-05,0.7238069487883981,0.2851737276115249,19.999348024351406,3.864626802174391,0.0,0.06704003291319957,0.25663716814159293,9.52746737135342e-07,2.403606222610838e-09,1.0,1.0,0.6330856680870056,0.3020464437348502,14.653821366173881,3.796281261103494,0.0,0.2875549798565252,1.0,5.580496542328157e-07,1.5965528898931325e-09,1.0,1.0,0.6330856680870056,1,2508.9394919872284
442,6.484081573938615e-05,6.484081573938615e-05,0.6841143280003978,0.30653712206182226,16.97026428290173,3.817192919486392,0.0,0.0693053550424829,0.25663716814159293,4.492211318603217e-07,1.8101972703493428e-09,1.0,1.0,0.7330885316644397,0.2972784308450563,19.903152874537877,3.774705571787698,0.0,0.2875549798565252,1.0,1.6986453742008833e-07,1.5965528898931325e-09,1.0,1.0,0.6330856680870056,0,2507.1156129837036
443,6.477597492364677e-05,6.477597492364677e-05,0.669669538472606,0.313670058693506,15.911720014251438,3.776508546508519,0.0,0.07337929862262928,0.25663716814159293,2.1395762584650552e-07,4.2557617999954653e-10,1.0,1.0,0.673433393239975,0.329213199870927,15.322489840643746,3.7770414437566484,0.0,0.2875549798565252,1.0,2.78605987042673e-07,1.5965528898931325e-09,1.0,1.0,0.6330856680870056,0,2508.605070590973
444,6.471119894872312e-05,6.471119894872312e-05,0.6890647864974706,0.3271666369606963,16.204293850248895,3.7812277679949737,0.0,0.06951207753303831,0.25663716814159293,1.272556535506518e-07,1.3186867527140917e-10,1.0,1.0,0.7041499018669128,0.32909021100827623,16.873074735913956,3.759820376123701,0.0,0.2875549798565252,1.0,7.351040284423302e-08,0.0,1.0,1.0,0.6330856680870056,0,2520.1325068473816
445,6.46464877497744e-05,6.46464877497744e-05,0.7155816729089856,0.32778208208295095,17.511169247922645,3.757621735598134,0.0,0.07038510966617449,0.25663716814159293,4.557949486865158e-08,3.956060258142275e-10,1.0,1.0,0.7325776198080608,0.3352707677653858,17.985661506652832,3.75936245066779,0.0,0.2875549798565252,1.0,2.4143692632451674e-08,1.5965528898931325e-09,1.0,1.0,0.6330856680870056,0,2497.4305288791656
446,6.458184126202463e-05,6.458184126202463e-05,0.7416892030597788,0.3324020214840374,18.585434905195658,3.7578492692086547,0.0,0.0718353285198718,0.25663716814159293,2.054724697761099e-08,3.2307825284295527e-09,1.0,1.0,0.7622772966112409,0.3418822948421751,19.12454346248082,3.7904150741440907,0.0,0.2875549798565252,1.0,1.476569456387062e-08,6.38621155957253e-09,1.0,1.0,0.6330856680870056,0,2499.405660390854
447,6.45172594207626e-05,6.45172594207626e-05,1.1397018490639408,0.3117044296412341,39.466915755145315,3.8659126885169375,0.0,0.06849724515876938,0.25663716814159293,1.1716064868234077e-08,7.384645308229816e-09,1.0,1.0,1.5233240212712968,0.23365349056465284,62.444733892168315,4.077588098389762,0.0,0.2875549798565252,1.0,4.176070172059224e-09,0.0,1.0,1.0,0.6330856680870056,0,2501.3949930667877
448,6.445274216134183e-05,6.445274216134183e-05,0.946306532990616,0.24289748402295913,33.15106651002327,4.038773591539501,0.0005530973451327434,0.07338703509453123,0.25663716814159293,0.006190970527846454,0.002419521543640741,0.9977876106194691,0.9994469026548672,0.7904571614095143,0.2526247107556888,24.95479120526995,3.873662906033652,0.0,0.2875549798565252,1.0,1.3194846150731677e-05,1.253279674199145e-06,1.0,1.0,0.6330856680870056,0,2503.2596292495728
449,6.43882894191805e-05,6.43882894191805e-05,0.5951307226071315,0.2618975129011458,14.657318545653757,4.008684616173263,0.0,0.07107491857182663,0.25663716814159293,5.6394187396084316e-05,7.214123539017491e-07,1.0,1.0,0.5267862964953695,0.264691670026098,11.108785901750837,3.991891290460314,0.0,0.2875549798565252,1.0,0.0001487477699941207,3.6081987033119235e-07,1.0,1.0,0.5267862964953695,1,2500.4815316200256
450,6.432390112976132e-05,6.432390112976132e-05,0.5337219148610546,0.27063968091939405,11.157201665692625,3.9938203845403892,0.0,0.06963472503476438,0.25663716814159293,5.82898779547762e-05,2.300504046689162e-07,1.0,1.0,0.5399068232093539,0.27839162413563046,11.125818933759417,3.8998818567820956,0.0,0.2875549798565252,1.0,2.6542914140139017e-05,1.5007577127055883e-07,1.0,1.0,0.5267862964953695,0,2401.870262861252
451,6.425957722863156e-05,6.425957722863156e-05,0.55218454588831,0.27927235560079594,11.664503873976987,3.962211845195399,0.0,0.06839038405270703,0.25663716814159293,2.100318857000943e-05,9.975854643826036e-08,1.0,1.0,0.5669181453330177,0.2808917005147253,12.34103444644383,3.9205761551856995,0.0,0.2875549798565252,1.0,1.3758626502229682e-05,7.503792977457482e-08,1.0,1.0,0.5267862964953695,0,2502.098366498947
452,6.419531765140293e-05,6.419531765140293e-05,0.5792802176644317,0.28302462069334183,12.846919650525118,3.9317213940409435,0.0,0.06986816161501724,0.25663716814159293,9.333416765968603e-06,5.306512047868124e-08,1.0,1.0,0.5856944173574448,0.2848171985575131,13.084946496146065,3.9178292751312256,0.0,0.2875549798565252,1.0,4.499318521311579e-06,4.630000906478772e-08,1.0,1.0,0.5267862964953695,0,2498.501986026764
453,6.413112233375153e-05,6.413112233375153e-05,0.602014398680324,0.2841592847773459,13.920866215123539,3.9437800276595936,0.0,0.0721417293611881,0.25663716814159293,3.4199577267441075e-06,3.3914210877178727e-08,1.0,1.0,0.6064090728759766,0.28540357628038954,14.111137969153267,3.8782747217587064,0.0,0.2875549798565252,1.0,2.665456033160548e-06,3.1931043269801355e-08,1.0,1.0,0.5267862964953695,0,2500.5494871139526
454,6.4970692153e-05,6.4970692153e-05,0.7369270994599941,0.2897321948435454,20.39506281793645,3.929366092766281,0.0,0.06924272005536915,0.25663716814159293,6.282739235255143e-08,5.6044114953577075e-09,1.0,1.0,0.8047542082411903,0.3069749729973929,22.944062301090785,3.8898016129221236,0.0,0.2875549798565252,1.0,3.5405264949986812e-09,0.0,1.0,1.0,0.8047542082411903,1,2381.661032438278
455,6.4905721460847e-05,6.4905721460847e-05,0.9035024447778685,0.30719933863234733,27.86693632075217,3.8964391535362313,0.0,0.06688617301725708,0.25663716814159293,1.6623663034773527e-08,3.2967168817852295e-10,1.0,1.0,0.977752325790269,0.2950748822518757,32.22370910644531,3.8203285336494446,0.0,0.2875549798565252,1.0,1.4171708836822894e-11,0.0,1.0,1.0,0.8047542082411903,0,2553.3459911346436
456,6.484081573938615e-05,6.484081573938615e-05,1.0357943140299974,0.2790314217584323,35.95173889767807,3.7728131851263806,0.0,0.07214936165683038,0.25663716814159293,2.043525853336822e-10,1.9780301290711375e-10,1.0,1.0,1.1598261935370309,0.2693586434636797,42.673206193106516,3.700344945703234,0.0,0.2875549798565252,1.0,2.141600979768842e-12,0.0,1.0,1.0,0.8047542082411903,0,2496.5168857574463
457,6.477597492364677e-05,6.477597492364677e-05,1.0731762821695445,0.27110107717788323,38.233219011694985,3.7410847845330704,0.0,0.07022356894691434,0.25663716814159293,1.4080501778716987e-05,5.342352730832368e-06,1.0,1.0,1.0447136461734772,0.2768967258078711,36.52916070393154,3.7233722720827376,0.0,0.2875549798565252,1.0,1.5576158664972352e-10,0.0,1.0,1.0,0.8047542082411903,0,2483.236127138138
