-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-61.72737,-51.59963,-51.50717,-57.86204,-63.66552,-67.97248,-65.288284,-66.57088,-68.586914,-65.645966,-62.914814,-62.571827,-62.337444,-60.136883,-64.276825,-69.32628,-69.643616,-69.63449,-69.532486,-75.731186,-80.0,-71.796524,-66.5692,-61.26603,-60.27481,-59.088806,-52.669876,-44.37706,-42.677544,-37.800495,-33.024048,-31.185581,-33.33026,-37.826576,-43.867508,-36.15014,-35.793625,-39.706974,-37.49375,-36.964653,-38.81509,-37.817978,-39.997356,-49.784554,-52.61933,-46.796387,-45.0737,-48.879562,-55.563663,-59.956997,-59.759308,-54.222622,-53.48527,-57.45444,-57.939857,-61.88844,-66.67059,-65.979294,-66.66148,-66.03228,-66.32968,-69.21779,-66.425514,-66.94141,-68.5071,-68.260284,-68.81524,-66.11452,-66.8639,-67.192535,-66.71912,-64.49046,-62.647808,-61.70554,-61.746433,-58.67644,-62.648518,-55.105583,-57.33766,-60.054096,-57.334904,-58.273834,-58.04122,-59.081192,-64.043106,-54.629387,-52.800697,-54.98182,-58.33676,-53.03557,-54.25243,-54.774788,-56.118248,-58.6541,-56.401623,-48.758835,-47.943527,-46.31706,-46.08824,-46.300705,-46.178642,-44.43265,-43.904438,-43.644653,-43.7042,-43.636284,-43.8897,-43.848083,-42.7359,-42.67109,-42.307693,-42.58059,-42.94333,-42.35376,-43.128242,-44.04379,-44.4926,-44.636074,-44.815937,-45.62789,-46.858437,-46.01755,-46.57516,-50.003494,-55.276592,-53.23722,-56.572544,-65.518715,-69.46443,-67.04332,-62.02627,-64.27821,-63.325665,-62.611977,-62.69366,-63.4683,-67.16205,-67.78425,-77.48685,-76.27956,-70.88571,-68.91068,-70.99602,-72.92058,-72.86104,-74.93378,-74.3233,-71.17253,-75.04232,-75.93469,-73.55171,-75.41621,-73.26417,-74.68088,-77.22557,-76.113106,-79.25214,-80.0,-79.547905,-76.39218,-75.363235,-74.65315,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-66.41406,-62.908615,-63.948856,-70.03367,-71.604355,-67.31088,-66.90442,-72.29461,-71.84236,-65.42829,-62.369843,-61.501404,-61.256016,-63.01707,-68.129364,-75.39343,-75.70229,-75.12272,-77.34718,-76.26215,-78.34032,-75.65817,-69.02128,-66.11594,-67.22697,-63.17791,-58.746574,-47.492603,-42.005974,-39.715706,-38.473534,-38.7728,-43.217518,-41.321957,-45.712482,-41.89615,-41.014614,-43.800926,-49.48023,-50.544426,-49.504417,-49.95472,-51.317173,-56.469795,-56.328304,-58.150803,-60.038635,-66.49684,-67.2684,-68.39398,-70.14665,-70.070755,-69.61952,-65.365555,-66.96707,-62.592884,-60.75856,-63.996986,-68.94977,-66.39151,-62.36847,-62.730343,-61.829544,-64.423065,-58.44103,-56.368977,-53.229393,-50.664997,-51.17768,-56.252193,-55.265427,-53.684937,-47.144947,-39.897446,-35.830196,-32.65394,-30.22612,-29.127182,-29.441261,-30.395256,-30.956459,-31.74971,-33.101673,-31.457947,-29.904491,-30.537788,-32.045498,-34.346794,-33.193672,-30.820934,-30.052917,-30.866894,-30.155674,-28.758984,-29.23428,-30.49972,-29.256666,-28.18274,-29.290117,-30.16577,-29.24439,-28.795118,-29.42715,-29.57763,-29.173769,-28.880465,-28.578922,-28.787968,-28.767021,-28.46561,-28.433857,-28.015097,-28.285278,-28.532747,-28.622154,-29.254885,-29.780272,-30.070173,-29.717936,-29.997875,-30.304443,-30.153934,-30.768751,-31.033976,-31.513397,-32.321507,-33.168682,-34.59681,-35.452152,-37.3514,-38.79044,-40.583126,-41.412106,-43.25289,-45.77524,-49.64836,-52.59192,-56.197624,-60.278477,-59.62531,-56.758755,-54.869034,-55.90533,-58.820805,-62.59062,-68.79456,-74.073494,-80.0,-78.55533,-79.867455,-80.0,-80.0,-77.55669,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.659836,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-69.49804,-65.44114,-68.96989,-74.45314,-77.24308,-78.83802,-76.525215,-79.05037,-78.69837,-74.785416,-74.8235,-74.19403,-74.08862,-77.748665,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.24496,-75.16273,-74.4532,-71.62988,-65.59121,-55.348907,-48.74141,-44.822433,-42.57557,-41.87822,-44.694523,-49.993103,-47.519524,-46.465427,-45.452564,-46.461346,-48.09056,-50.775143,-49.51387,-43.126587,-43.617905,-45.388016,-48.808727,-48.67721,-44.747673,-58.99694,-53.896935,-53.305855,-57.174248,-59.942394,-54.917046,-57.48182,-56.09881,-60.094814,-52.76011,-58.321598,-51.74848,-50.676235,-50.04759,-50.595997,-45.222733,-48.7595,-50.42054,-45.127968,-43.232063,-35.417248,-27.432045,-21.6304,-20.499027,-22.593689,-23.996058,-26.864672,-25.768875,-18.883657,-15.771051,-14.472761,-14.421002,-15.902855,-18.672,-21.184334,-22.219671,-22.739906,-22.202343,-21.909576,-22.944168,-24.491932,-25.48333,-25.231018,-24.300703,-23.811937,-23.9337,-23.165247,-22.524445,-23.111507,-23.43772,-22.57658,-22.22732,-23.070301,-23.431372,-22.47308,-22.25037,-23.027496,-23.113861,-22.36223,-22.304419,-22.353018,-22.376102,-22.21905,-21.763407,-21.200085,-21.010761,-20.93803,-21.314533,-21.58465,-21.924782,-22.29946,-22.460447,-22.629885,-22.749268,-22.878725,-22.837545,-22.840746,-22.869514,-23.174294,-23.506577,-23.951643,-24.659023,-25.4789,-26.71732,-27.864256,-28.94832,-30.298222,-32.688084,-36.002174,-40.255676,-45.390884,-49.787918,-52.274513,-48.902878,-45.133778,-43.71339,-44.69306,-48.08479,-52.530167,-58.92321,-66.30148,-74.33923,-75.82521,-80.0,-80.0,-80.0,-80.0,-80.0,-79.624084,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-70.74281,-67.36824,-75.36419,-79.00115,-75.66319,-78.64417,-80.0,-80.0,-78.968994,-77.04544,-78.57054,-80.0,-79.18812,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-74.75083,-66.789314,-60.59952,-53.604774,-51.969788,-50.85376,-47.44736,-40.722794,-41.55151,-50.863205,-44.93754,-40.093304,-42.20211,-34.214672,-29.603481,-26.847162,-24.90815,-24.195929,-20.031242,-18.758926,-21.540373,-24.460424,-23.20301,-23.682076,-26.673912,-31.857395,-41.250366,-38.17701,-35.409195,-35.946884,-34.767315,-33.00953,-30.647043,-27.239061,-24.682724,-21.795706,-19.992489,-20.1855,-22.34013,-23.149403,-22.639915,-22.46336,-24.00062,-21.70052,-14.338525,-10.7311325,-12.787163,-19.897923,-19.12589,-19.952774,-19.532036,-17.079243,-16.40244,-15.901392,-16.154388,-18.235247,-22.244759,-26.611248,-27.511265,-27.689453,-27.315706,-27.708534,-29.083664,-30.656654,-31.268982,-31.712643,-31.836271,-31.137758,-30.510475,-29.672293,-29.383314,-30.538464,-29.65865,-28.679356,-28.674803,-29.349293,-29.326277,-27.825935,-27.72392,-28.625814,-28.556435,-27.893621,-27.62747,-27.567831,-27.345053,-26.53689,-25.598774,-25.222734,-25.052925,-24.851456,-25.532171,-25.296116,-25.569443,-26.139381,-26.610777,-26.585964,-26.509954,-27.69921,-27.940323,-27.684399,-27.817717,-28.301413,-28.332619,-28.563154,-29.041761,-29.985832,-31.247118,-32.09532,-32.66965,-33.864143,-36.922028,-40.168045,-44.3471,-50.20955,-54.907993,-55.686996,-50.55359,-48.030655,-47.059235,-47.675194,-52.176826,-56.169582,-62.64077,-70.39714,-77.7218,-77.763016,-80.0,-80.0,-80.0,-80.0,-80.0,-79.94487,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-74.404236,-72.67389,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.46001,-77.0341,-78.38879,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-71.00995,-66.13303,-64.933334,-59.12182,-60.34146,-56.085804,-50.809227,-46.160507,-40.432236,-40.008835,-39.643368,-38.167866,-41.981308,-32.38852,-25.08446,-21.496851,-19.581799,-16.619064,-11.2610855,-8.519365,-8.708574,-10.198037,-12.286425,-17.727547,-20.959316,-22.378035,-26.012547,-23.967703,-24.794472,-27.91963,-21.422413,-17.246729,-15.285494,-13.527312,-11.988295,-10.841933,-10.450786,-11.734106,-14.7591095,-17.350752,-18.391148,-17.864208,-18.296078,-18.081795,-14.529009,-12.287771,-15.269547,-24.434717,-26.669813,-26.565693,-26.049414,-28.583048,-34.86455,-36.98166,-36.826546,-38.7702,-40.545597,-46.146877,-45.006134,-42.725353,-37.795414,-35.382385,-33.96222,-34.935936,-38.49896,-42.499798,-40.448677,-36.789173,-36.22757,-35.164825,-33.004456,-33.797012,-32.472755,-30.97332,-30.65909,-30.344608,-29.811264,-28.84033,-28.501682,-28.104383,-28.482944,-29.104788,-28.311028,-27.13984,-26.692993,-25.822687,-24.710619,-24.583363,-24.236082,-24.039915,-24.471418,-24.101538,-24.459219,-25.236013,-25.548151,-25.190601,-25.359224,-27.218126,-28.942228,-28.468693,-30.77466,-32.464157,-31.786661,-32.73152,-34.212692,-38.52981,-42.64438,-44.52459,-45.872,-46.33307,-49.795887,-55.58608,-53.290775,-53.055702,-57.472088,-62.140327,-64.096436,-60.55146,-61.27932,-62.60272,-67.34274,-74.62782,-74.916016,-78.06503,-80.0,-78.77077,-78.247894,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.343636,-77.47699,-80.0,-79.198814,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-71.5358,-66.58652,-67.8091,-60.241394,-57.766525,-48.749992,-44.147263,-46.92276,-44.453884,-40.34436,-41.418083,-43.44928,-42.24955,-46.839252,-39.99047,-33.241642,-30.252985,-28.541754,-22.679874,-15.329431,-11.632715,-10.326269,-11.155817,-14.010322,-20.33486,-23.672823,-23.011831,-23.551756,-23.689924,-27.155088,-26.12962,-19.683987,-16.831717,-15.804984,-14.924539,-14.040407,-14.016895,-14.729847,-16.751085,-21.218946,-25.978678,-29.603487,-27.332726,-27.101707,-30.266891,-32.283344,-29.297966,-30.135757,-36.066994,-43.101074,-38.732407,-35.48728,-32.674767,-33.262688,-36.675663,-31.567661,-27.427063,-25.233154,-25.148132,-27.041313,-31.241373,-37.662598,-33.925148,-30.411386,-29.35655,-29.754665,-31.364601,-37.310173,-38.009,-30.55246,-28.271914,-26.012175,-25.234344,-24.71127,-25.181778,-25.984062,-27.718246,-29.896412,-29.268856,-28.077015,-27.836393,-27.957909,-27.818645,-26.67929,-26.444313,-26.557238,-27.412655,-28.392538,-29.150398,-29.625507,-29.705719,-32.627953,-34.557465,-35.253624,-35.374886,-34.83543,-34.765373,-34.583977,-35.3593,-36.19387,-33.54538,-33.333942,-34.3731,-35.38199,-36.926445,-36.036552,-39.586628,-40.605904,-40.910126,-44.51268,-47.854866,-48.81656,-50.310654,-54.48824,-55.113686,-58.241028,-67.06459,-67.39612,-65.72925,-64.294975,-66.610954,-67.65258,-77.01256,-74.27875,-71.42209,-75.904465,-80.0,-80.0,-79.37163,-79.06816,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.33891,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-72.4951,-67.28987,-61.613586,-56.98459,-51.038055,-46.331116,-40.56837,-39.562366,-37.886482,-41.78211,-46.155853,-41.856018,-43.737892,-44.423145,-45.458553,-49.00231,-49.39829,-45.712494,-39.510952,-39.553658,-38.3339,-35.327923,-34.961937,-34.47974,-34.20969,-36.989025,-43.049843,-39.665924,-39.59891,-40.86329,-37.20459,-32.139755,-35.44619,-41.24302,-47.05107,-44.86337,-42.30768,-47.535023,-45.00997,-42.713455,-51.541603,-51.91636,-51.382526,-51.08057,-49.695023,-46.754845,-38.92295,-39.615192,-34.074432,-26.661669,-25.162237,-25.863651,-19.934761,-20.551136,-24.998808,-22.28239,-21.156658,-20.47245,-19.13445,-20.38155,-25.131042,-31.59308,-28.441595,-27.017752,-26.827965,-27.760654,-29.965244,-33.667812,-35.46899,-30.453041,-28.373093,-26.782167,-25.252913,-25.530663,-26.191734,-28.317848,-28.69087,-29.358624,-29.849657,-29.706741,-28.96716,-28.986027,-28.754637,-28.288443,-27.728474,-28.203152,-29.011656,-30.443987,-31.30239,-30.841938,-31.182665,-34.135365,-39.128258,-42.111526,-39.569016,-39.470383,-38.754692,-37.6785,-37.38416,-36.12712,-34.091343,-32.246212,-31.867104,-33.048748,-34.035236,-34.171455,-35.343292,-36.346733,-37.11297,-39.97729,-43.536682,-45.791214,-47.841755,-50.98004,-53.38196,-56.308174,-61.294174,-69.11172,-63.526703,-62.45874,-64.44456,-65.539185,-74.84935,-77.92391,-72.80321,-75.37572,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.86251,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.70256,-72.623276,-67.04062,-56.130474,-51.176693,-44.04492,-42.85396,-44.011105,-36.80942,-36.342175,-37.55069,-35.055656,-34.66366,-39.511063,-40.299057,-49.3656,-52.470684,-51.63467,-53.915848,-54.54695,-54.864697,-57.97092,-50.32764,-48.427856,-52.76583,-53.40277,-51.849834,-54.072414,-58.224037,-55.077747,-55.007557,-54.266903,-51.63805,-52.06569,-56.260822,-55.543835,-59.036053,-53.82292,-54.764618,-55.22454,-50.14632,-48.98195,-48.933662,-42.91674,-40.718132,-37.03796,-31.836641,-25.710503,-22.523785,-20.116703,-17.291445,-19.256952,-22.463785,-19.02321,-20.479555,-23.72728,-25.133875,-30.063457,-33.12295,-28.001488,-28.664665,-30.974598,-34.919445,-35.11103,-37.652374,-35.684704,-34.877018,-36.316216,-33.89593,-34.02768,-36.83092,-40.236958,-42.087753,-38.42871,-35.215782,-34.436172,-35.384262,-34.817673,-34.497963,-32.300255,-31.395561,-30.474009,-29.67335,-29.137115,-28.943527,-29.197636,-29.09936,-28.574354,-28.606129,-28.506126,-29.194881,-30.22925,-31.458443,-32.678413,-33.791782,-34.7507,-36.55277,-36.38627,-37.238407,-37.472103,-37.995216,-38.537994,-37.8231,-39.437965,-43.96495,-47.863518,-48.202713,-48.252422,-49.71785,-48.719788,-51.58114,-55.72503,-59.090622,-58.81358,-61.25547,-65.80362,-65.01806,-64.44422,-72.42381,-69.71482,-69.54961,-71.828964,-69.281265,-77.39253,-75.40146,-74.89702,-78.36227,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.90096,-76.9427,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.68824,-65.92195,-60.959854,-51.911392,-52.742653,-43.34748,-39.956688,-43.651016,-33.24908,-32.041977,-33.975945,-28.04315,-31.009592,-41.332657,-37.33264,-43.212013,-51.48611,-51.78643,-53.900105,-53.99807,-58.79181,-53.979637,-54.39647,-58.924236,-56.45492,-57.978806,-62.33132,-58.833443,-58.32797,-57.251465,-60.00376,-62.9438,-60.727665,-62.151493,-53.01349,-50.234024,-53.95921,-52.91465,-50.125843,-46.031776,-38.224304,-30.830437,-31.260075,-28.932972,-20.55936,-17.88929,-20.281614,-20.479176,-22.026583,-20.778793,-21.809189,-25.798523,-30.915312,-29.4732,-36.697174,-40.3183,-45.30381,-46.6987,-42.65194,-41.16166,-40.441425,-37.135696,-34.945442,-33.745827,-32.495773,-32.20097,-32.527668,-32.883854,-31.626595,-31.487103,-31.483564,-31.93973,-33.061172,-32.10721,-30.622936,-30.119118,-30.028593,-31.029999,-30.60925,-30.677124,-30.916437,-31.261303,-31.535913,-31.054497,-31.17778,-31.755928,-32.370483,-32.724174,-33.175034,-34.02413,-34.897984,-36.05046,-36.955162,-37.94084,-38.8902,-39.38517,-39.51728,-39.274933,-39.582497,-40.450134,-40.124157,-40.70087,-40.99585,-41.183365,-47.81552,-53.621994,-58.448357,-64.51042,-62.157314,-63.77671,-63.644268,-63.35464,-61.800434,-61.66429,-63.366898,-66.57352,-69.499954,-71.911804,-68.43149,-68.90434,-69.898315,-72.166336,-71.85043,-76.23837,-76.87579,-77.06017,-76.58324,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.75603,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.436935,-69.69685,-63.9414,-53.690155,-50.55905,-39.90338,-35.236572,-37.829273,-34.99695,-33.306023,-31.355152,-33.227066,-33.73816,-35.022964,-31.971329,-37.17087,-48.555416,-49.481804,-48.531605,-39.342052,-39.299,-44.923935,-50.377922,-42.54332,-39.211304,-42.97193,-45.022778,-41.700245,-43.656113,-43.87021,-45.188713,-43.406277,-40.67887,-37.212345,-37.07454,-32.256298,-23.34261,-19.688942,-20.19452,-24.821571,-29.132566,-23.566437,-26.85093,-25.062859,-15.359738,-13.397425,-18.835285,-23.616594,-30.221968,-29.834425,-34.929405,-36.690277,-36.051956,-35.429512,-37.026875,-33.053314,-27.852898,-26.190042,-23.515015,-20.66449,-19.794655,-19.289658,-18.92152,-19.495909,-20.971985,-22.058762,-22.870537,-23.919762,-23.814728,-23.975597,-23.719643,-24.363518,-24.782764,-24.819504,-24.429468,-24.323463,-24.585926,-25.280157,-25.325819,-25.476593,-26.283089,-27.292913,-27.78816,-27.744953,-28.180164,-29.187704,-30.045265,-30.677359,-32.229202,-34.2022,-38.070568,-42.537556,-45.019394,-44.69609,-45.439056,-45.364567,-43.93653,-42.90527,-39.348774,-38.004894,-41.795937,-39.094055,-35.327866,-33.01868,-33.274467,-37.364025,-43.01834,-45.49096,-45.71036,-47.74244,-49.948097,-51.522667,-52.441254,-55.211067,-60.07411,-63.486755,-64.98749,-61.11332,-60.584152,-66.26398,-64.89464,-66.91824,-68.392845,-74.937836,-73.241425,-74.56877,-74.10217,-71.70095,-76.44452,-76.21623,-77.18138,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
