epoch,lr_g,lr_d,train_loss_g,train_loss_g_recon,train_loss_g_valid,train_loss_g_ctc,train_acc_g_valid,train_cer_gt,train_cer_recon,train_loss_d,train_acc_d_real,train_acc_d_fake,val_loss_g,val_loss_g_recon,val_loss_g_valid,val_loss_g_ctc,val_acc_g_valid,val_cer_gt,val_cer_recon,val_loss_d,val_acc_d_real,val_acc_d_fake,best_val_loss_so_far,is_best,epoch_time_sec
36,9.646229185299473e-05,9.646229185299473e-05,1.696858945645784,1.052325587523611,52.740417078921666,11.712920188903809,0.0,0.05735871980064794,0.21052631578947367,0.00018655191831241704,1.0,1.0,1.6957621839311388,1.0516596635182698,52.88252978854709,11.527721828884548,0.0,0.2958264491624302,1.0,0.00022462341924741244,1.0,1.0,0.8791885640886095,0,611.4594340324402
37,9.636582956114173e-05,9.636582956114173e-05,1.7014215118006657,1.052214315063075,52.92257329037315,11.99814846641139,0.0,0.07597818970680237,0.21052631578947367,0.00015855251350378814,1.0,1.0,1.696475863456726,1.0516596635182698,53.07007937961154,11.411541302998861,0.0,0.2958264491624302,1.0,0.00018822345252071196,1.0,1.0,0.8791885640886095,0,589.5429728031158
38,9.62694637315806e-05,9.62694637315806e-05,1.7011356918435347,1.0521577784889622,53.08345011660927,11.814342448585911,0.0,0.0653132843343835,0.21052631578947367,0.00013684511864802947,1.0,1.0,1.6982325977749295,1.0516596635182698,53.223306020100914,11.43398994869656,0.0,0.2958264491624302,1.0,0.00016669438628014177,1.0,1.0,0.8791885640886095,0,594.7276587486267
39,9.617319426784902e-05,9.617319426784902e-05,1.6977199880700362,1.0520875830399363,53.2406140377647,11.322628523174085,0.0,0.08251956262086567,0.21052631578947367,0.0001177462145278696,1.0,1.0,1.697663598590427,1.0516596635182698,53.37711842854818,11.223275608486599,0.0,0.2958264491624302,1.0,0.00014218164788973,1.0,1.0,0.8791885640886095,0,625.2777845859528
40,9.607702107358116e-05,9.607702107358116e-05,1.703568464831302,1.0522343296753733,53.379779614900286,11.753636109201532,0.0,0.08654295300182543,0.21052631578947367,0.00010324339975915408,1.0,1.0,1.698070830769009,1.0516596635182698,53.51833852132162,11.12278281317817,0.0,0.2958264491624302,1.0,0.00012357066952972673,1.0,1.0,0.8791885640886095,0,728.4920105934143
41,9.598094405250758e-05,9.598094405250758e-05,1.7043090368572034,1.0524470053221051,53.53743784051193,11.648769278275338,0.0,0.08126126151335866,0.21052631578947367,8.974655448630648e-05,1.0,1.0,1.706054515308804,1.0516596635182698,53.67567994859483,11.763807084825304,0.0,0.2958264491624302,1.0,0.00010720463978941552,1.0,1.0,0.8791885640886095,0,670.9931218624115
42,9.588496310845507e-05,9.588496310845507e-05,1.7067153642052098,1.0522391733370329,53.69985901682001,11.747761324832315,0.0,0.07277737793169524,0.21052631578947367,7.777480009520475e-05,1.0,1.0,1.7052037318547566,1.0516596635182698,53.83088896009657,11.523515065511068,0.0,0.2958264491624302,1.0,9.184680271169377e-05,1.0,1.0,0.8791885640886095,0,668.652517080307
43,9.578907814534661e-05,9.578907814534661e-05,1.7120255984758075,1.0520959465127242,53.83244544581363,12.160520804555793,0.0,0.04869994521141052,0.21052631578947367,6.819996346358063e-05,1.0,1.0,1.7077408101823595,1.0516596635182698,53.971924251980255,11.636195606655544,0.0,0.2958264491624302,1.0,8.161878496240306e-05,1.0,1.0,0.8791885640886095,0,655.6338312625885
44,9.569328906720127e-05,9.569328906720127e-05,1.7115883576242548,1.0522164420077675,53.98207995766088,11.955110449539987,0.0,0.08134639420007404,0.21052631578947367,5.9230702677986734e-05,1.0,1.0,1.7063632938596938,1.0516596635182698,54.11041047837999,11.359952714708117,0.0,0.2958264491624302,1.0,7.125591178515201e-05,1.0,1.0,0.8791885640886095,0,659.8711779117584
45,9.559759577813406e-05,9.559759577813406e-05,1.7097243886244924,1.0522936833532233,54.11633361013312,11.62673864866558,0.0,0.06613722522007792,0.21052631578947367,5.199745359469058e-05,1.0,1.0,1.7092589007483587,1.0516596635182698,54.255370669894745,11.504552629258898,0.0,0.2958264491624302,1.0,6.169249071616732e-05,1.0,1.0,0.8791885640886095,0,651.5443441867828
46,9.550199818235592e-05,9.550199818235592e-05,1.7117484494259483,1.0523799971530312,54.26211347078022,11.674732358832108,0.0,0.07504221012717799,0.21052631578947367,4.5548336090991814e-05,1.0,1.0,1.7075421412785847,1.0516596635182698,54.39334487915039,11.194904539320204,0.0,0.2958264491624302,1.0,5.5368396109164074e-05,1.0,1.0,0.8791885640886095,0,652.1305725574493
47,9.540649618417357e-05,9.540649618417357e-05,1.7127163661153693,1.0522594765612954,54.404856631630345,11.640833001387747,0.0,0.07163709245230022,0.21052631578947367,3.989313039423187e-05,1.0,1.0,1.705893251630995,1.0516596635182698,54.53271950615777,10.890636867947048,0.0,0.2958264491624302,1.0,4.704308755915715e-05,1.0,1.0,0.8791885640886095,0,657.2621645927429
48,9.53110896879894e-05,9.53110896879894e-05,1.7133862784034328,1.052404704846834,54.53302945588764,11.565129681637412,0.0,0.06009137003045333,0.21052631578947367,3.502841201751787e-05,1.0,1.0,1.7094510131412082,1.0516596635182698,54.65924623277452,11.119894875420464,0.0,0.2958264491624302,1.0,4.1844691117552836e-05,1.0,1.0,0.8791885640886095,0,665.5216836929321
49,9.521577859830141e-05,9.521577859830141e-05,1.7162024347405684,1.0522547646572715,54.660342969392474,11.734427100733706,0.0,0.056363232041660105,0.21052631578947367,3.0885506739172054e-05,1.0,1.0,1.716080281469557,1.0516596635182698,54.78886710272895,11.653198666042751,0.0,0.2958264491624302,1.0,3.7390371795077546e-05,1.0,1.0,0.8791885640886095,0,668.0705235004425
50,9.512056281970311e-05,9.512056281970311e-05,1.7179956498898958,1.05242447476638,54.80430603027344,11.752815497548957,0.0,0.06824260165816859,0.21052631578947367,2.6880038795321814e-05,1.0,1.0,1.7153897285461426,1.0516596635182698,54.93290117051866,11.440105438232422,0.0,0.2958264491624302,1.0,3.1776479469651044e-05,1.0,1.0,0.8791885640886095,0,731.4640390872955
51,9.502544225688341e-05,9.502544225688341e-05,1.719781888158698,1.0523368684869063,54.932633650930306,11.811868215862074,0.0,0.06766246886629808,0.21052631578947367,2.3885950883452194e-05,1.0,1.0,1.714460677570767,1.0516596635182698,55.05938296847873,11.220719337463379,0.0,0.2958264491624302,1.0,2.903724695594671e-05,1.0,1.0,0.8791885640886095,0,641.2581510543823
52,9.493041681462653e-05,9.493041681462653e-05,1.7202263066643162,1.052152721505416,55.05500853689093,11.752352212604723,0.0,0.06055008972945966,0.21052631578947367,2.0904872862478153e-05,1.0,1.0,1.7128012312783136,1.0516596635182698,55.17857148912218,10.93558226691352,0.0,0.2958264491624302,1.0,2.450680141110853e-05,1.0,1.0,0.8791885640886095,0,615.6861636638641
53,9.48354863978119e-05,9.48354863978119e-05,1.7180711909344322,1.0520789936969155,55.18993457994963,11.409284591674805,0.0,0.07623688170784398,0.21052631578947367,1.8436668764671165e-05,1.0,1.0,1.717346986134847,1.0516596635182698,55.31465148925781,11.254083421495226,0.0,0.2958264491624302,1.0,2.2168240320752375e-05,1.0,1.0,0.8791885640886095,0,619.0186641216278
54,9.474065091141409e-05,9.474065091141409e-05,1.72421648000416,1.052262450519361,55.305321542840254,11.890083513761821,0.0,0.07852713214723687,0.21052631578947367,1.6244281285157502e-05,1.0,1.0,1.7167841460969713,1.0516596635182698,55.426202562120224,11.0862488216824,0.0,0.2958264491624302,1.0,1.9097099438012163e-05,1.0,1.0,0.8791885640886095,0,614.7966721057892
55,9.464591026050267e-05,9.464591026050267e-05,1.723557666728371,1.0523287936260826,55.43510015387284,11.687787608096475,0.0,0.0620890244057304,0.21052631578947367,1.4233153036146082e-05,1.0,1.0,1.716748595237732,1.0516596635182698,55.561143239339195,10.947752316792807,0.0,0.2958264491624302,1.0,1.6746947747176615e-05,1.0,1.0,0.8791885640886095,0,621.7236270904541
56,9.455126435024217e-05,9.455126435024217e-05,1.7241922365991693,1.0521551307878996,55.57068433259663,11.6330263740138,0.0,0.0804862231016159,0.21052631578947367,1.2587911059151674e-05,1.0,1.0,1.721135179201762,1.0516596635182698,55.69288762410482,11.254664103190104,0.0,0.2958264491624302,1.0,1.45606950859979e-05,1.0,1.0,0.8791885640886095,0,618.7502729892731
57,9.445671308589193e-05,9.445671308589193e-05,1.7271581198039807,1.052282728646931,55.687815616005345,11.799722671508789,0.0,0.06663890888816432,0.21052631578947367,1.1148376870551147e-05,1.0,1.0,1.7302118804719713,1.0516596635182698,55.80429119533963,12.050931612650553,0.0,0.2958264491624302,1.0,1.3002737735708555e-05,1.0,1.0,0.8791885640886095,0,628.2220973968506
58,9.436225637280604e-05,9.436225637280604e-05,1.729085125421223,1.0520683464251066,55.79978039390162,11.901900743183337,0.0,0.08407834329103168,0.21052631578947367,9.898507582157004e-06,1.0,1.0,1.7204389572143555,1.0516596635182698,55.91863716973199,10.959291352166069,0.0,0.2958264491624302,1.0,1.164924550620425e-05,1.0,1.0,0.8791885640886095,0,589.4087219238281
59,9.426789411643323e-05,9.426789411643323e-05,1.728085900607862,1.0522320960697376,55.92709551359478,11.658286797372918,0.0,0.06860902199619695,0.21052631578947367,8.737179350167648e-06,1.0,1.0,1.724595930841234,1.0516596635182698,56.04657533433702,11.247051874796549,0.0,0.2958264491624302,1.0,1.011777804807126e-05,1.0,1.0,0.8791885640886095,0,620.1492750644684
60,9.41736262223168e-05,9.41736262223168e-05,1.7332070501227128,1.0524357557296753,56.033427589818054,12.043702527096396,0.0,0.06521860314042945,0.21052631578947367,7.769600104342986e-06,1.0,1.0,1.7249568568335638,1.0516596635182698,56.1566162109375,11.173102378845215,0.0,0.2958264491624302,1.0,9.159152493036041e-06,1.0,1.0,0.8791885640886095,0,731.0005009174347
61,9.407945259609448e-05,9.407945259609448e-05,1.7306831071251316,1.0521638581627293,56.14733565481085,11.704592152645713,0.0,0.07147650734374397,0.21052631578947367,6.783040649488133e-06,1.0,1.0,1.7300832271575928,1.0516596635182698,56.26753234863281,11.574828147888184,0.0,0.2958264491624302,1.0,7.865263266163916e-06,1.0,1.0,0.8791885640886095,0,665.9803137779236
62,9.398537314349839e-05,9.398537314349839e-05,1.735864664378919,1.052344755122536,56.26529733758224,12.086693010832134,0.0,0.060292218860826995,0.21052631578947367,6.0625402511504944e-06,1.0,1.0,1.7273776531219482,1.0516596635182698,56.38782628377279,11.183976279364693,0.0,0.2958264491624302,1.0,6.953824140509823e-06,1.0,1.0,0.8791885640886095,0,612.7389426231384
63,9.389138777035489e-05,9.389138777035489e-05,1.7339596811093783,1.0523120604063336,56.37321632786801,11.79154822700902,0.0,0.06660770428808112,0.21052631578947367,5.316157117512806e-06,1.0,1.0,1.7298746373918321,1.0516596635182698,56.498285081651474,11.323215908474392,0.0,0.2958264491624302,1.0,6.2120866459736135e-06,1.0,1.0,0.8791885640886095,0,598.7927658557892
64,9.379749638258453e-05,9.379749638258453e-05,1.7346420288085938,1.0522992548189665,56.511008613987975,11.723269713552375,0.0,0.06506285306654479,0.21052631578947367,4.701528903177332e-06,1.0,1.0,1.7268446021609836,1.0516596635182698,56.63032023111979,10.888175540500217,0.0,0.2958264491624302,1.0,5.380115933601499e-06,1.0,1.0,0.8791885640886095,0,599.6956379413605
65,9.370369888620194e-05,9.370369888620194e-05,1.7313944728750932,1.0523490780278255,56.62095501548365,11.28358665265535,0.0,0.06403447530771557,0.21052631578947367,4.192188749871811e-06,1.0,1.0,1.7338245047463312,1.051659517818027,56.742185804578995,11.474315537346733,0.0,0.2958264491624302,1.0,4.797321606828417e-06,1.0,1.0,0.8791885640886095,0,598.9884748458862
66,9.360999518731574e-05,9.360999518731574e-05,1.7364418318397121,1.052249594738609,56.7302256132427,11.689001334340949,0.0,0.0507154190226605,0.21052631578947367,3.6750050125383974e-06,1.0,1.0,1.7319139904446073,1.0516596635182698,56.84325917561849,11.182169490390354,0.0,0.2958264491624302,1.0,4.262540680125919e-06,1.0,1.0,0.8791885640886095,0,622.7844491004944
67,9.351638519212843e-05,9.351638519212843e-05,1.7376918918208073,1.052234034789236,56.858014357717416,11.687773202594958,0.0,0.06563174724578857,0.21052631578947367,3.2485994731694902e-06,1.0,1.0,1.732164012061225,1.0516596635182698,56.978419833713104,11.072019365098742,0.0,0.2958264491624302,1.0,3.74017656668002e-06,1.0,1.0,0.8791885640886095,0,610.8166160583496
68,9.34228688069363e-05,9.34228688069363e-05,1.7374334084360223,1.0523216285203632,56.94882322612562,11.562357199819465,0.0,0.06587488557163038,0.21052631578947367,2.914501560792958e-06,1.0,1.0,1.7373855378892686,1.0516596635182698,57.06444337632921,11.508144166734484,0.0,0.2958264491624302,1.0,3.2923172991811752e-06,1.0,1.0,0.8791885640886095,0,631.8403038978577
69,9.332944593812936e-05,9.332944593812936e-05,1.7400603419856022,1.0524079172234786,57.0618637486508,11.703380283556486,0.0,0.06830420619563053,0.21052631578947367,2.5510721331413245e-06,1.0,1.0,1.7335744831297133,1.0516596635182698,57.178963131374786,11.012519942389595,0.0,0.2958264491624302,1.0,2.966977035612217e-06,1.0,1.0,0.8791885640886095,0,605.1321034431458
70,9.323611649219123e-05,9.323611649219123e-05,1.7406097085852372,1.052212589665463,57.16783262553968,11.671882779974686,0.0,0.07648167798393651,0.21052631578947367,2.25222691154302e-06,1.0,1.0,1.737152099609375,1.0516596635182698,57.2833980984158,11.265851126776802,0.0,0.2958264491624302,1.0,2.635842191820201e-06,1.0,1.0,0.8791885640886095,0,683.3575088977814
71,9.314288037569904e-05,9.314288037569904e-05,1.7421527912742214,1.052176644927577,57.26667243555973,11.730942625748483,0.0,0.06477433443069458,0.21052631578947367,1.984399312660619e-06,1.0,1.0,1.7393336693445842,1.0516596635182698,57.381532457139755,11.385868814256456,0.0,0.2958264491624302,1.0,2.298084458137358e-06,1.0,1.0,0.8791885640886095,0,643.8002877235413
